"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","original_name","CITY","COUNTY_AREA_NAME"
"1383","MI","long lake township","23302800800000",104379,2021,4289224,3580871,118731,0,0,0,0,0,69622,0,0,444547,3155,0,2963348,1176791,2234259,0,0,0,3411050,"1600000US2649240","township of long lake","TRAVERSE CITY","GRAND TRAVERSE"
"1384","MI","lyon township","23307200700000",155167,2021,660138,95000,29179,0,0,535959,0,0,0,0,0,110848,35898,3000,1196252,51074,1294924,0,0,0,1345998,"1600000US2649840","township of lyon","HIGGINS LAKE","ROSCOMMON"
"1385","MI","maple river township","23302401000000",79626,2021,485,0,485,0,0,0,0,0,0,0,0,3325,0,0,212247,-14335,229907,0,0,0,215572,"1600000US2651280","township of maple river","ALANSON","EMMET"
"1386","MI","marshall township","23301301600000",155187,2021,48760,0,43048,0,0,0,0,0,0,0,5712,121473,28478,0,913803,239854,823900,0,0,0,1063754,"1600000US2651960","township of marshall","MARSHALL","CALHOUN"
"1387","MI","mcmillan township","23306600700000",155196,2021,78031,0,75000,0,3031,0,0,0,0,0,0,131947,0,0,694368,227569,598746,0,0,0,826315,"1600000US2650460","township of mcmillan","EWEN","ONTONAGON"
"1388","MI","marengo township","23301301500000",79638,2021,318201,0,318201,0,0,0,0,0,0,0,0,9311414,0,0,61376359,20959169,49728604,0,0,0,70687773,"1600000US2651520","township of marengo","ALBION","CALHOUN"
"1389","MI","maple grove township","23307301700000",155178,2021,18733,0,18733,0,0,0,0,0,0,0,0,180141,0,0,395460,130268,445333,0,0,0,575601,"1600000US2651060","township of maple grove","NEW LOTHROP","SAGINAW"
"1390","MI","markey township","23307200800000",155183,2021,103693,0,103693,0,0,0,0,0,0,0,0,92008,390557,2054,813809,-159084,1457512,0,0,0,1298428,"1600000US2651780","township of markey","HOUGHTON LAKE","ROSCOMMON"
"1391","MI","mckinley township","23303201500000",155194,2021,45569,0,16650,0,0,0,0,0,0,0,0,0,0,0,552556,342772,209784,0,0,0,552556,"1600000US2650360","township of mckinley","PIGEON","HURON"
"1392","MI","meade township","23305300900000",155197,2021,3084,0,3084,0,0,0,0,0,0,0,0,0,410,0,285988,26606,259792,0,0,0,286398,"1600000US2652640","township of meade","FREE SOIL","MASON"
"1393","MI","marathon township","23304401300000",155180,2021,79730,55000,24730,0,0,0,0,0,0,0,0,57504,25000,0,573834,134853,521486,0,0,0,656339,"1600000US2651420","township of marathon","COLUMBIAVILLE","LAPEER"
"1394","MI","marlette township","23307601800000",155184,2021,43919,0,20131,0,0,23788,0,0,0,0,0,116850,0,30000,488923,250951,384822,0,0,0,635773,"1600000US2651840","township of marlette","MARLETTE","SANILAC"
"1395","MI","lyons township","23303400800000",155168,2021,6642,0,6642,0,0,0,0,0,0,0,0,74679,0,0,393377,53530,414526,0,0,0,468056,"1600000US2649920","township of lyons","LYONS","IONIA"
"1396","MI","mills township","23306501000000",155215,2021,1677126,1675000,2126,0,0,0,0,0,0,0,0,375598,20900,0,334219,78992,651725,0,0,0,730717,"1600000US2654340","township of mills","PRESCOTT","OGEMAW"
"1397","MI","merrill township","23306201800000",79773,2021,1289,0,1289,0,0,0,0,0,0,0,0,128756,2130,0,205388,45133,291141,0,0,0,336274,"1600000US2653160","township of merrill","BITELY","NEWAYGO"
"1398","MI","milan township","23305801100000",79826,2021,14852,0,14852,0,0,0,0,0,0,0,0,13150,21109,0,567517,104196,497580,0,0,0,601776,"1600000US2653900","township of milan","MILAN","MONROE"
"1399","MI","mastodon township","23303600600000",155189,2021,3877,0,3877,0,0,0,0,0,0,0,0,45468,5290,0,453743,214345,290156,0,0,0,504501,"1600000US2652300","township of mastodon","CRYSTAL FALLS","IRON"
"1400","MI","mentor township","23306800600000",79768,2021,9809,0,9809,0,0,0,0,0,0,0,0,21732,0,5812,295964,57145,266363,0,0,0,323508,"1600000US2653120","township of mentor","MIO","OSCODA"
"1401","MI","mecosta township","23305401200000",155198,2021,117561,0,19248,0,0,98313,0,0,0,0,0,59711,18689,2648,563050,166198,477900,0,0,0,644098,"1600000US2652780","township of mecosta","BIG RAPIDS","MECOSTA"
"1402","MI","oceola township","23304701300000",104422,2021,203190,0,203190,0,0,0,0,33592,0,0,0,153048,0,892858,4438735,2451660,3032981,0,0,0,5484641,"1600000US2660120","township of oceola","HOWELL","LIVINGSTON"
"1403","MI","melrose township","23301501000000",79728,2021,1056776,975000,81776,0,0,0,0,0,0,0,0,152853,8434,0,953462,435807,678942,0,0,0,1114749,"1600000US2652880","township of melrose","WALLOON LAKE","CHARLEVOIX"
"1404","MI","orange township","23304001000000",155306,2021,10985,0,10985,0,0,0,0,0,0,0,0,13364,2000,0,219575,48216,186723,0,0,0,234939,"1600000US2660940","township of orange","KALKASKA","KALKASKA"
"1405","MI","merritt township","23300900900000",155205,2021,379292,275000,18006,0,0,0,0,0,82584,0,3702,359063,4376,0,352162,-72543,788144,0,0,0,715601,"1600000US2653220","township of merritt","MUNGER","BAY"
"1406","MI","monterey township","23300301600000",155224,2021,18831,0,18831,0,0,0,0,0,0,0,0,45160,0,2648,766578,201961,612425,0,0,0,814386,"1600000US2655200","township of monterey","ALLEGAN","ALLEGAN"
"1407","MI","metamora township","23304401500000",155206,2021,231080,109698,39222,0,0,0,82161,0,0,0,0,241005,0,40528,1575626,590156,1267003,0,0,0,1857159,"1600000US2653360","township of metamora","METAMORA","LAPEER"
"1408","MI","middle branch township","23306701000000",79807,2021,4609,0,4609,0,0,0,0,0,0,0,0,4117,15513,0,138390,29244,128776,0,0,0,158020,"1600000US2653660","township of middle branch","MARION","OSCEOLA"
"1409","MI","mason township","23301400600000",155188,2021,249205,0,30173,0,0,0,0,0,0,0,0,37005,0,0,581026,26133,591898,0,0,0,618031,"1600000US2652140","township of mason","EDWARDSBURG","CASS"
"1410","MI","otisco township","23303401300000",104436,2021,33502,0,33502,0,0,0,0,0,0,0,0,23342,0,0,642884,99384,566842,0,0,0,666226,"1600000US2661580","township of otisco","BELDING","IONIA"
"1411","MI","mendon township","23307501000000",79735,2021,44467,0,44467,0,0,0,0,0,0,0,0,21674,39076,0,598521,194445,464826,0,0,0,659271,"1600000US2653000","township of mendon","MENDON","ST JOSEPH"
"1412","MI","martin township","23300301500000",104392,2021,635942,0,28693,0,0,0,0,0,0,0,0,105216,93314,0,1211279,636813,772996,0,0,0,1409809,"1600000US2652000","township of martin","MARTIN","ALLEGAN"
"1413","MI","milton township","23301400700000",79842,2021,413588,0,206285,0,207303,0,0,0,0,0,0,61027,0,0,1951023,558992,1453058,0,0,0,2012050,"1600000US2654460","township of milton","NILES","CASS"
"1414","MI","orangeville township","23300801100000",80117,2021,873741,0,219372,0,0,0,0,0,0,0,0,80714,34474,2624,794182,-78965,990959,0,0,0,911994,"1600000US2660980","township of orangeville","PLAINWELL","BARRY"
"1415","MI","ocqueoc township (presque isle county)","23307101000000",80068,2021,276,0,276,0,0,0,0,0,0,0,0,42040,0,8500,148692,-7261,206493,0,0,0,199232,"1600000US2660160","township of ocqueoc","OCQUEOC","PRESQUE ISLE"
"1416","MI","otsego township","23300301700000",104437,2021,154719,0,154719,0,0,0,0,0,0,0,0,1068167,56838,119201,1137791,414632,1967365,814810,210905,0,2381997,"1600000US2661640","township of otsego","OTSEGO","ALLEGAN"
"1417","MI","paradise township","23302801000000",104441,2021,43434,0,40023,0,0,0,0,0,0,0,3411,138434,18565,0,1080458,81824,1155633,0,0,0,1237457,"1600000US2662320","township of paradise","KINGSLEY","GRAND TRAVERSE"
"1418","MI","ontwa township","23301400900000",80110,2021,250003,0,89035,0,0,0,0,0,0,0,0,1220410,0,0,2241971,86101,3376280,1119293,0,0,3462381,"1600000US2660900","township of ontwa","EDWARDSBURG","CASS"
"1419","MI","odessa township","23303401000000",104424,2021,1839,0,1839,0,0,0,0,0,0,0,0,32373,14416,0,605183,117390,534582,0,0,0,651972,"1600000US2660200","township of odessa","LAKE ODESSA","IONIA"
"1420","MI","onondaga township","23303301100000",80095,2021,237658,0,6887,0,117482,0,0,0,0,0,0,25296,101413,0,444876,122976,448609,0,0,0,571585,"1600000US2660800","township of onondaga","ONONDAGA","INGHAM"
"1421","MI","onota township (alger county)","23300200700000",80097,2021,11920,0,11920,0,0,0,0,0,0,0,0,2653,14530,0,317345,101347,233181,0,0,0,334528,"1600000US2660820","township of onota","DEERTON","ALGER"
"1422","MI","pleasant plains township","23304301100000",104454,2021,345231,0,17168,0,0,328063,0,0,0,0,0,104172,165936,170000,494991,224852,710247,0,0,0,935099,"1600000US2664880","township of pleasant plains","BALDWIN","LAKE"
"1423","MI","portland township","23303401400000",80328,2021,122015,0,10331,0,0,0,0,0,0,0,0,34487,2772,0,586912,97699,526472,0,0,0,624171,"1600000US2665880","township of portland","PORTLAND","IONIA"
"1424","MI","orleans township","23303401200000",80127,2021,1513192,0,68333,0,554200,0,0,0,0,0,0,269919,0,0,359027,-37939,666885,0,0,0,628946,"1600000US2661160","township of orleans","ORLEANS","IONIA"
"1425","MI","ontonagon township (ontonagon county)","23306600900000",80107,2021,124678,0,15614,0,0,109064,0,0,0,0,0,217204,17514,0,505074,163645,576147,0,0,0,739792,"1600000US2660880","township of ontonagon","ONTONAGON","ONTONAGON"
"1426","MI","otto township","23306401300000",80163,2021,578,0,578,0,0,0,0,0,0,0,0,10299,2235,0,162661,-11360,186555,0,0,0,175195,"1600000US2661780","township of otto","ROTHBURY","OCEANA"
"1427","MI","raisinville township","23305801300000",80374,2021,884955,0,56571,0,0,16035,0,0,627716,0,0,170405,0,95077,854177,13361,1106298,41740,160,0,1119659,"1600000US2666900","township of raisinville","MONROE","MONROE"
"1428","MI","ravenna township","23306101400000",80381,2021,428552,0,50179,0,0,0,0,0,0,0,0,97426,62305,0,565831,81295,644267,0,0,0,725562,"1600000US2667300","township of ravenna","RAVENNA","MUSKEGON"
"1429","MI","pavilion township","23303900900000",104442,2021,1274938,0,74938,0,0,1200000,0,0,0,0,0,233439,5852,0,1157233,71862,1324662,0,0,0,1396524,"1600000US2662960","township of pavilion","SCOTTS","KALAMAZOO"
"1430","MI","overisel township (allegan county)","23300301800000",104439,2021,78275,0,78275,0,0,0,0,0,0,0,0,77131,73027,0,1591577,115482,1626253,0,0,0,1741735,"1600000US2661820","township of overisel","HOLLAND","ALLEGAN"
"1431","MI","ossineke township (alpena county)","23300400500000",104435,2021,1481,0,1481,0,0,0,0,0,0,0,0,38489,0,0,342320,45935,334874,0,0,0,380809,"1600000US2661520","township of ossineke","OSSINEKE","ALPENA"
"1432","MI","putnam township","23304701400000",80365,2021,1126900,0,126900,0,1000000,0,0,0,0,0,0,191247,44949,0,1956954,233959,1959191,0,0,0,2193150,"1600000US2666540","township of putnam","PINCKNEY","LIVINGSTON"
"1433","MI","presque isle township","23307101200000",80352,2021,13025,0,13025,0,0,0,0,0,0,0,0,40554,20706,4627,581242,56595,590534,0,0,0,647129,"1600000US2666340","township of presque isle","PRESQUE ISLE","PRESQUE ISLE"
"1434","MI","perry township","23307801000000",104447,2021,4166,0,4166,0,0,0,0,0,0,0,0,111250,0,0,428758,22510,517498,0,0,0,540008,"1600000US2663720","township of perry","PERRY","SHIAWASSEE"
"1435","MI","penn township (cass county)","23301401000000",80223,2021,5770682,5410726,82737,0,0,277219,0,0,0,0,0,195262,55463,112277,556061,65169,853894,0,0,0,919063,"1600000US2663380","township of penn","VANDALIA","CASS"
"1436","MI","palmyra township","23304601400000",80186,2021,467121,169889,18671,0,278561,0,0,0,0,0,0,184283,22108,118854,527214,148223,704236,107898,133323,0,852459,"1600000US2662240","township of palmyra","PALMYRA","LENAWEE"
"1437","MI","paw paw township","23308001400000",104443,2021,218971,0,218971,0,0,0,0,0,0,0,0,961785,16164,6000,794303,55632,1722620,336210,32381,6000,1778252,"1600000US2663000","township of paw paw","PAW PAW","VAN BUREN"
"1438","MI","oregon township","23304401700000",104432,2021,19509,0,19509,0,0,0,0,0,0,0,0,250255,0,0,919309,67125,1102439,0,0,0,1169564,"1600000US2661060","township of oregon","LAPEER","LAPEER"
"1439","MI","peninsula township","23302801100000",80222,2021,6545714,4877376,219929,1448409,0,0,0,0,0,0,0,1201830,0,0,4810601,1872336,4140095,0,0,0,6012431,"1600000US2663340","township of peninsula","TRAVERSE CITY","GRAND TRAVERSE"
"1440","MI","ogden township","23304601300000",104425,2021,6936,0,6936,0,0,0,0,0,0,0,0,23463,8290,0,401334,67552,365535,0,0,0,433087,"1600000US2660260","township of ogden","BLISSFIELD","LENAWEE"
"1441","MI","parma township","23303801100000",80200,2021,27183,0,27183,0,0,0,0,0,0,0,0,91172,35041,0,516679,85279,557613,0,0,0,642892,"1600000US2662760","township of parma","ALBION","JACKSON"
"1442","MI","pipestone township","23301101600000",80269,2021,4661,0,4661,0,0,0,0,0,0,0,0,64652,3818,0,274014,-177635,520119,0,0,0,342484,"1600000US2664480","township of pipestone","EAU CLAIRE","BERRIEN"
"1443","MI","prairieville township","23300801200000",104464,2021,149741,0,149741,0,0,0,0,0,0,0,0,439972,9095,10000,927909,423433,963543,0,0,0,1386976,"1600000US2666260","township of prairieville","DELTON","BARRY"
"1444","MI","pierson township","23305901500000",104448,2021,8295,0,8295,0,0,0,0,0,0,0,0,134641,57875,0,436372,79678,549210,0,0,0,628888,"1600000US2664040","township of pierson","PIERSON","MONTCALM"
"1445","MI","oakfield township","23304101500000",104421,2021,42645,0,42645,0,0,0,0,0,0,0,0,362936,8606,15018,852701,380611,858650,51530,15338,0,1239261,"1600000US2659580","township of oakfield","ROCKFORD","KENT"
"1446","MI","pine river township (gratiot county)","23302901300000",80263,2021,43059,0,43059,0,0,0,0,0,0,0,0,194995,0,750,622966,75086,743625,0,0,0,818711,"1600000US2664360","township of pine river","SAINT LOUIS","GRATIOT"
"1447","MI","richmond township","23306701300000",104479,2021,38881,0,38881,0,0,0,0,0,0,0,0,285032,11821,0,1312038,358427,1250464,0,0,0,1608891,"1600000US2668440","township of richmond","HERSEY","OSCEOLA"
"1448","MI","porter township","23308001600000",80322,2021,3008669,2925000,83669,0,0,0,0,0,0,0,0,798317,0,0,1549032,400011,1947338,0,0,0,2347349,"1600000US2665760","township of porter","LAWTON","VAN BUREN"
"1449","MI","ray township","23305001000000",104471,2021,119197,66696,52501,0,0,0,0,0,0,0,0,97046,0,6732,1322399,300182,1125995,0,0,0,1426177,"1600000US2667420","township of ray","RAY","MACOMB"
"1450","MI","pentland township","23304800400000",104446,2021,839296,487000,352296,0,0,0,0,0,0,0,0,328825,0,0,401029,79483,650371,0,0,0,729854,"1600000US2663500","township of pentland","NEWBERRY","LUCE"
"1451","MI","rapid river township (kalkaska county)","23304001100000",80378,2021,2452,0,2452,0,0,0,0,0,0,0,0,8644,3398,0,556162,166978,401226,0,0,0,568204,"1600000US2667180","township of rapid river","KALKASKA","KALKASKA"
"1452","MI","richfield township","23307201000000",80418,2021,4383532,0,409425,0,0,0,3230761,0,743346,0,0,1623092,54347,0,3080540,751114,4006865,0,0,0,4757979,"1600000US2668200","township of richfield","SAINT HELEN","ROSCOMMON"
"1453","MI","north plains township (ionia county)","23303400900000",80007,2021,0,0,0,0,0,0,0,0,0,0,0,13608,4722,0,147845,6131,160044,0,0,0,166175,"1600000US2658720","township of north plains","HUBBARDSTON","IONIA"
"1454","MI","pointe aux barques township (huron county)","23303201900000",80289,2021,186,0,186,0,0,0,0,0,0,0,0,46647,0,0,184891,12641,218897,0,0,0,231538,"1600000US2665180","township of pointe aux barques","PORT AUSTIN","HURON"
"1455","MI","pokagon township","23301401100000",80290,2021,1814,0,1814,0,0,0,0,0,0,0,0,22108,154865,0,445745,66352,556366,0,0,0,622718,"1600000US2665300","township of pokagon","DOWAGIAC","CASS"
"1456","MI","ridgeway township (lenawee county)","23304601600000",104481,2021,2645,0,2645,0,0,0,0,0,0,0,0,54258,17000,146,630298,136371,565331,0,0,0,701702,"1600000US2668540","township of ridgeway","BRITTON","LENAWEE"
"1457","MI","prairie ronde township (kalamazoo county)","23303901100000",80343,2021,419608,0,20147,0,399461,0,0,0,0,0,0,3998,74816,0,448797,98518,429093,0,0,0,527611,"1600000US2666200","township of prairie ronde","SCHOOLCRAFT","KALAMAZOO"
"1458","MI","plainfield township (iosco county)","23303500700000",104453,2021,317244,0,317077,0,0,0,0,0,0,0,167,876512,88022,1860,1022410,-194040,2182844,0,0,0,1988804,"1600000US2664640","township of plainfield","HALE","IOSCO"
"1459","MI","reynolds township","23305901700000",80416,2021,7609,0,7609,0,0,0,0,0,0,0,0,95125,221271,355,692499,160907,848343,0,0,0,1009250,"1600000US2668120","township of reynolds","HOWARD CITY","MONTCALM"
"1460","MI","richland township","23307301900000",80425,2021,94195,0,94195,0,0,0,0,0,0,0,0,282047,10426,117221,1070636,64079,1416251,0,0,0,1480330,"1600000US2668340","township of richland","HEMLOCK","SAGINAW"
"1461","MI","powell township","23305201100000",104462,2021,1828127,1731812,96315,0,0,0,0,0,0,0,0,143041,0,407026,704779,490459,764387,0,0,0,1254846,"1600000US2666120","township of powell","BIG BAY","MARQUETTE"
"1462","MI","riley township","23307402100000",104483,2021,65319,49243,16076,0,0,0,0,0,0,0,0,49417,0,0,724603,106777,667243,0,0,0,774020,"1600000US2668620","township of riley","RILEY","ST CLAIR"
"1463","MI","pleasanton township (manistee county)","23305101200000",104455,2021,4892,0,4892,0,0,0,0,0,0,0,0,29627,0,0,237597,74649,192575,0,0,0,267224,"1600000US2664860","township of pleasanton","BEAR LAKE","MANISTEE"
"1464","MI","rose township","23306501300000",104489,2021,122242,0,42242,0,0,0,0,0,80000,0,0,366201,51415,0,1606391,111258,1912749,0,0,0,2024007,"1600000US2669600","township of rose","ROSE CITY","OGEMAW"
"1465","MI","port sheldon township","23307001200000",104459,2021,151097,0,61097,0,0,0,0,35647,0,0,0,436684,10115,0,1650636,714236,1383199,0,0,0,2097435,"1600000US2665940","township of port sheldon","WEST OLIVE","OTTAWA"
"1466","MI","new buffalo township","23301101300000",79958,2021,11594473,10462120,715686,0,0,416667,0,26109,0,0,0,2895908,0,413604,2435116,1295904,4448724,0,0,0,5744628,"1600000US2657230","township of new buffalo","NEW BUFFALO","BERRIEN"
"1467","MI","robinson township","23307001300000",80450,2021,146701,0,146701,0,0,0,0,0,0,0,0,177266,20634,13300,1633493,666166,1178527,0,0,0,1844693,"1600000US2669000","township of robinson","GRAND HAVEN","OTTAWA"
"1468","MI","roxand township","23302301200000",80503,2021,0,0,0,0,0,0,0,0,0,0,0,17826,5000,0,373911,47266,349471,0,0,0,396737,"1600000US2670020","township of roxand","MULLIKEN","EATON"
"1469","MI","sidney township (montcalm county)","23305901900000",80653,2021,5589,0,5589,0,0,0,0,0,0,0,0,24730,5166,0,347359,86615,290640,0,0,0,377255,"1600000US2673840","township of sidney","SIDNEY","MONTCALM"
"1470","MI","shiawassee township","23307801300000",104520,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,628,0,0,0,0,628,"1600000US2673520","township of shiawassee","BANCROFT","SHIAWASSEE"
"1471","MI","rush township","23307801100000",104494,2021,161897,20000,141897,0,0,0,0,0,0,0,0,41527,0,0,362007,75928,327606,0,0,0,403534,"1600000US2670260","township of rush","HENDERSON","SHIAWASSEE"
"1472","MI","rudyard township (chippewa county)","23301701100000",80512,2021,734162,709000,25162,0,0,0,0,0,0,0,0,221007,20595,0,414345,66398,589549,0,0,0,655947,"1600000US2670220","township of rudyard","RUDYARD","CHIPPEWA"
"1473","MI","rust township","23306000700000",104495,2021,4112,0,4112,0,0,0,0,0,0,0,0,600,0,35400,159439,90580,104859,0,0,0,195439,"1600000US2670380","township of rust","HILLMAN","MONTMORENCY"
"1474","MI","spaulding township","23307302200000",80739,2021,626578,0,128575,0,219003,0,0,0,0,0,0,807000,192285,3000,241534,74274,1169545,0,0,0,1243819,"1600000US2675480","township of spaulding","SAGINAW","SAGINAW"
"1475","MI","montmorency township","23306000600000",79883,2021,9018,0,9018,0,0,0,0,0,0,0,0,41556,0,0,331938,315,373179,0,0,0,373494,"1600000US2655240","township of montmorency","HILLMAN","MONTMORENCY"
"1476","MI","sims township","23300600900000",104523,2021,37380,0,37380,0,0,0,0,0,0,0,0,512385,5898,0,543965,-258382,1320630,0,0,0,1062248,"1600000US2674020","township of sims","AU GRES","ARENAC"
"1477","MI","seney township (schoolcraft county)","23307700700000",80621,2021,474379,468500,5879,0,0,0,0,0,0,0,0,99908,0,0,196475,31643,264740,0,0,0,296383,"1600000US2672500","township of seney","SENEY","SCHOOLCRAFT"
"1478","MI","shelby township","23306401500000",80628,2021,12490,0,12490,0,0,0,0,0,0,0,0,34895,75528,84000,627007,-205644,1027074,0,0,0,821430,"1600000US2672860","township of shelby","SHELBY","OCEANA"
"1479","MI","sauble township (lake county)","23304301200000",80569,2021,18847,0,18847,0,0,0,0,0,0,0,0,5009,20174,0,203200,33150,195233,0,0,0,228383,"1600000US2671680","township of sauble","IRONS","LAKE"
"1480","MI","secord township","23302601300000",104511,2021,78105,0,78105,0,0,0,0,0,0,0,0,466856,0,0,578404,316750,728510,0,0,0,1045260,"1600000US2672240","township of secord","GLADWIN","GLADWIN"
"1481","MI","negaunee township","23305201000000",79949,2021,3773376,3091000,116171,0,546251,0,8043,0,0,0,11911,681607,55040,0,2203764,1106266,1834145,0,0,0,2940411,"1600000US2656880","township of negaunee","NEGAUNEE","MARQUETTE"
"1482","MI","silver creek township","23301401300000",80655,2021,32132,0,32132,0,0,0,0,0,0,0,0,469780,2829,0,969410,116315,1325704,231217,65582,0,1442019,"1600000US2673940","township of silver creek","DOWAGIAC","CASS"
"1483","MI","sheridan township","23305401500000",80638,2021,15757,0,15757,0,0,0,0,0,0,0,0,16313,309424,0,359752,20086,665403,0,0,0,685489,"1600000US2673080","township of sheridan","REMUS","MECOSTA"
"1484","MI","republic township","23305201200000",103064,2021,1535443,1520259,15184,0,0,0,0,0,0,0,0,411778,0,52600,832644,114358,1182664,0,0,0,1297022,"1600000US2668000","township of republic","REPUBLIC","MARQUETTE"
"1485","MI","charter redford township","23308201200000",189938,2021,222240715,9186252,6074826,850005,0,0,74540559,0,126304798,0,3153359,30388753,4993024,145845,28314966,5382767,58459821,0,0,0,63842588,"1600000US2667625","charter township of redford","REDFORD","WAYNE"
"1486","MI","skandia township (marquette county)","23305201500000",104524,2021,36417,0,36417,0,0,0,0,0,0,0,0,25534,0,0,308663,85269,248928,0,0,0,334197,"1600000US2674110","township of skandia","SKANDIA","MARQUETTE"
"1487","MI","ross township","23303901300000",104490,2021,4158427,3555647,47119,0,0,0,0,0,0,0,0,485880,61372,0,993068,-114014,1654334,0,0,0,1540320,"1600000US2669820","township of ross","RICHLAND","KALAMAZOO"
"1488","MI","solon township","23304501000000",155457,2021,50552,0,50552,0,0,0,0,0,0,0,0,217999,85308,0,951308,334455,920160,0,0,0,1254615,"1600000US2674500","township of solon","CEDAR","LEELANAU"
"1489","MI","sanilac township (sanilac county)","23307602100000",104503,2021,8495898,0,26003,0,4894663,0,0,0,0,0,0,231217,0,0,879569,238061,872725,0,0,0,1110786,"1600000US2671580","township of sanilac","PORT SANILAC","SANILAC"
"1490","MI","south branch township","23308301400000",80678,2021,23983,0,23983,0,0,0,0,0,0,0,0,79517,44479,0,897360,-219740,1241096,0,0,0,1021356,"1600000US2674820","township of south branch","CADILLAC","WEXFORD"
"1491","MI","roscommon township","23307201100000",80487,2021,53438,0,53438,0,0,0,0,0,0,0,0,79527,421823,5000,1089597,-3054,1599001,0,0,0,1595947,"1600000US2669560","township of roscommon","HOUGHTON LAKE","ROSCOMMON"
"1492","MI","sanborn township","23300400600000",104500,2021,10238,0,10238,0,0,0,0,0,0,0,0,6285,40514,0,376735,12692,410842,0,0,0,423534,"1600000US2671240","township of sanborn","OSSINEKE","ALPENA"
"1493","MI","napoleon township","23303800900000",109812,2021,1836132,0,162691,1673441,0,0,0,0,0,0,0,949620,541716,334113,1104786,53674,2876561,0,0,0,2930235,"1600000US2656640","township of napoleon","NAPOLEON","JACKSON"
"1494","MI","rollin township","23304601800000",104486,2021,254568,201300,53268,0,0,0,0,0,0,0,0,751361,10025,15438,725086,210470,1291440,0,0,0,1501910,"1600000US2669340","township of rollin","MANITOU BEACH","LENAWEE"
"1495","MI","sage township","23302601200000",80522,2021,968041,0,968041,0,0,0,0,0,0,0,0,35804380,0,0,29512309,-308123,65624812,0,0,0,65316689,"1600000US2670500","township of sage","GLADWIN","GLADWIN"
"1496","MI","sagola township","23302200500000",80532,2021,5284,0,5284,0,0,0,0,0,0,0,0,130011,7516,0,492339,107101,522765,0,0,0,629866,"1600000US2670600","township of sagola","CHANNING","DICKINSON"
"1497","MI","sand beach township","23303202200000",80545,2021,15099,0,7099,0,0,0,0,0,0,0,0,174343,0,0,448621,-39419,662383,0,0,0,622964,"1600000US2671260","township of sand beach","HARBOR BEACH","HURON"
"1498","MI","rives township","23303801300000",80448,2021,482976,0,43726,439250,0,0,0,0,0,0,0,298405,0,0,593785,308828,583362,0,0,0,892190,"1600000US2668920","township of rives","RIVES JUNCTION","JACKSON"
"1499","MI","sands township","23305201400000",80549,2021,25847,0,25847,0,0,0,0,0,0,0,0,55681,266279,0,1107131,549528,879563,0,0,0,1429091,"1600000US2671460","township of sands","GWINN","MARQUETTE"
"1500","MI","southfield township","23306302000000",80720,2021,26261,0,26261,0,0,0,0,0,0,0,0,58131,0,0,725881,95593,688419,0,0,0,784012,"1600000US2674920","township of southfield","BEVERLY HILLS","OAKLAND"
"1501","MI","saugatuck township","23300302000000",104505,2021,555291,50000,84763,0,0,0,406528,0,0,0,0,370244,24465,311295,1258067,620960,1343111,0,0,0,1964071,"1600000US2671720","township of saugatuck","SAUGATUCK","ALLEGAN"
"1502","MI","sebewa township","23303401600000",80607,2021,508,0,508,0,0,0,0,0,0,0,0,86796,0,0,251357,26748,311405,0,0,0,338153,"1600000US2672120","township of sebewa","PORTLAND","IONIA"
"1503","MI","norwich township","23306202000000",104417,2021,28668,0,28668,0,0,0,0,0,0,0,0,265,0,6244,200624,89042,118091,0,0,0,207133,"1600000US2659300","township of norwich","BIG RAPIDS","NEWAYGO"
"1504","MI","scipio township (hillsdale county)","23303001400000",80603,2021,9311,0,9311,0,0,0,0,0,0,0,0,21558,0,0,231747,32427,220878,0,0,0,253305,"1600000US2671980","township of scipio","JONESVILLE","HILLSDALE"
"1505","MI","sherman township","23307501400000",80643,2021,314065,307900,6165,0,0,0,0,0,0,0,0,56774,0,0,218295,75852,199217,45106,21143,0,275069,"1600000US2673300","township of sherman","STURGIS","ST JOSEPH"
"1506","MI","somerset township","23303001500000",104527,2021,41652,0,34700,0,0,0,0,0,0,0,6952,591348,213092,0,1104501,32638,1876303,0,0,0,1908941,"1600000US2674560","township of somerset","SOMERSET CENTER","HILLSDALE"
"1507","MI","standish township","23300601000000",104545,2021,707068,585611,78194,0,43263,0,0,0,0,0,0,155023,9290,0,369719,-39863,573895,0,0,0,534032,"1600000US2676140","township of standish","STANDISH","ARENAC"
"1508","MI","sciota township","23307801200000",104507,2021,0,0,0,0,0,0,0,0,0,0,0,94260,0,0,289164,-9463,392887,0,0,0,383424,"1600000US2671960","township of sciota","LAINGSBURG","SHIAWASSEE"
"1509","MI","springfield township","23304001200000",80754,2021,15588,0,15588,0,0,0,0,0,0,0,0,3925,27004,62407,332543,75928,349951,0,0,0,425879,"1600000US2675720","township of springfield","FIRELAKE","KALKASKA"
