"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","original_name","CITY","COUNTY_AREA_NAME"
"164","CT","bethel","07300100100000",32110,2020,139367261,48474537,8513084,0,0,7646449,14351770,0,19509315,0,3363311,8867988,17171785,19036527,69512172,22186587,92401885,0,223688,0,114588472,"1600000US0904720","town of bethel","BETHEL","FAIRFIELD"
"165","CT","watertown","07300302300000",32143,2020,179859524,58386270,9311285,666620,0,5037050,15956572,0,86314290,0,3412839,8114947,23406386,1962551,62823176,-4022097,100329157,0,0,0,96307060,"1600000US0980490","town of watertown","WATERTOWN","LITCHFIELD"
"166","CT","tolland","07300701000000",32169,2020,65255057,31765456,7824359,9720983,0,12670000,0,0,2079397,0,1194862,2861230,18883341,19767330,47857473,-2334693,91704067,0,0,0,89369374,"1600000US0976290","town of tolland","TOLLAND","TOLLAND"
"167","CT","old saybrook","07300401200000",68324,2020,68510285,31475280,2249706,754669,0,0,21346094,0,11600082,0,904454,3022533,7682609,38328,45069640,-327654,56140764,0,0,0,55813110,"1600000US0957320","town of old saybrook","OLD SAYBROOK","MIDDLESEX"
"168","CT","suffield","07300202200000",32135,2020,37945933,15179912,4568347,450346,0,0,12049291,0,5311382,0,321855,7046731,17930666,1563422,48423621,2862874,72101566,7576249,8113,0,74964440,"1600000US0974540","town of suffield","SUFFIELD","HARTFORD"
"169","CT","ellington","07300700500000",32165,2020,37478827,15180298,3862876,1383629,0,0,9377551,0,6555095,0,1119378,8113429,21839596,2514966,47205769,3202880,76470880,0,0,0,79673760,"1600000US0925360","town of ellington","ELLINGTON","TOLLAND"
"170","CT","west hartford","07300202300000",32136,2020,726984000,147031000,19391000,0,0,0,316155000,0,213359000,0,21870000,15777000,70919000,3905000,277086000,-19225000,386912000,0,0,0,367687000,"1600000US0982590","town of west hartford","WEST HARTFORD","HARTFORD"
"171","CT","waterford","07300601900000",32163,2020,143936330,67658599,8626933,0,0,10093500,32409826,0,17291575,0,7584897,6801404,13901017,657572,93813796,-2440491,117614280,0,0,0,115173789,"1600000US0980280","town of waterford","WATERFORD","NEW LONDON"
"172","CT","avon","07300200100000",42395,2020,88893987,21465965,8446384,376704,0,0,26289672,0,28090444,0,4104818,10343698,17539610,18846,86088733,7036038,106954849,0,0,0,113990887,"1600000US0902060","town of avon","AVON","HARTFORD"
"173","CT","canton","07300200500000",64783,2020,25683796,15033255,1988155,0,0,646713,6154491,0,98930,0,1457511,3700579,11103192,1426525,35261610,2967359,48524547,0,0,0,51491906,"1600000US0912270","town of canton","COLLINSVILLE","HARTFORD"
"174","CT","plainville","07300201700000",32130,2020,73233249,25021973,3174831,0,0,23090237,7535932,0,11713608,0,2696668,5081564,21575300,7609216,49838572,8058817,76045835,0,0,0,84104652,"1600000US0960120","town of plainville","PLAINVILLE","HARTFORD"
"175","CT","wilton","07300101900000",42909,2020,100506985,81454174,6001366,284312,0,0,7117162,0,0,1381698,3808795,6390501,22613780,0,122689910,5638092,146056099,0,0,0,151694191,"1600000US0986370","town of wilton","WILTON","FAIRFIELD"
"176","CT","greenwich","07300100700000",32114,2020,500390009,173980236,33092080,0,0,52150432,155822941,0,26265755,0,16666720,61273028,55476584,2458361,401461370,20222357,500446986,0,0,0,520669343,"1600000US0933620","town of greenwich","GREENWICH","FAIRFIELD"
"177","CT","windsor","07300202500000",32138,2020,209102090,54225953,9844746,0,0,0,39045714,0,58393275,0,969401,6312578,32688063,1317773,105898474,1032473,145184415,0,0,0,146216888,"1600000US0987000","town of windsor","WINDSOR","HARTFORD"
"178","CT","winchester","07300302400000",32144,2020,18449843,1993116,2446344,129016,237987,0,8841975,0,2849501,0,1159992,4553755,14733522,1166882,25076416,2176148,43354427,0,0,0,45530575,"1600000US0986440","town of winchester","WINSTED","LITCHFIELD"
"179","CT","farmington","07300201000000",68214,2020,184830373,30397416,6451630,0,0,47331622,44945326,0,52728101,0,2464820,16159619,17208661,1919905,106556650,-27427,141872262,618782,484976,0,141844835,"1600000US0927600","town of farmington","FARMINGTON","HARTFORD"
"180","CT","rocky hill","07300201800000",32131,2020,133005488,90008275,5954981,588520,0,2250000,6423449,169137,23492899,0,4287364,3386314,17214225,2525719,75335759,-1595330,100057347,0,0,0,98462017,"1600000US0965370","town of rocky hill","ROCKY HILL","HARTFORD"
"181","CT","mansfield","07300700700000",32167,2020,35893368,8529303,6558928,0,0,0,17433199,0,1794826,0,727704,6174378,19025026,866965,43784493,-566651,70417513,0,0,0,69850862,"1600000US0944910","town of mansfield","STORRS MANSFIELD","TOLLAND"
"182","CT","new milford","07300301300000",32141,2020,96225915,25302286,5275377,718561,0,26508193,16609050,0,20538262,0,1208514,8648543,29668511,639490,86014602,1854826,123116320,3052875,76412,0,124971146,"1600000US0952630","town of new milford","NEW MILFORD","LITCHFIELD"
"183","CT","woodbury","07300302500000",68426,2020,23362312,8626651,1241639,0,0,0,5136690,0,7779828,0,385925,1558001,1546853,1968392,31933641,2274416,34732471,0,0,0,37006887,"1600000US0987910","town of woodbury","WOODBURY","LITCHFIELD"
"184","CT","woodstock","07300801500000",48650,2020,6891538,3166450,507131,339423,0,0,2370834,0,266252,0,129588,1081955,8927645,338473,17388425,-1079367,28815865,0,0,0,27736498,"1600000US0988190","town of woodstock","WOODSTOCK","WINDHAM"
"185","CT","glastonbury","07300201100000",32126,2020,157885193,37509723,8710417,0,10870758,6395000,75965391,0,14324289,0,3939131,11214843,33387752,4659552,156593009,4883873,200971283,23625718,74344,0,205855156,"1600000US0931240","town of glastonbury","GLASTONBURY","HARTFORD"
"186","CT","wethersfield","07300202400000",32137,2020,128431190,48423873,4663179,5700837,0,175000,37199157,0,28748017,0,2523957,4770570,28948448,399515,96680925,4671765,126127693,0,0,0,130799458,"1600000US0984900","town of wethersfield","WETHERSFIELD","HARTFORD"
"187","CT","southbury","07300501700000",65444,2020,11591761,2799871,1552571,0,0,0,6916922,0,0,0,322397,2122154,5738430,638595,63378925,2001219,69876885,0,0,0,71878104,"1600000US0969640","town of southbury","SOUTHBURY","NEW HAVEN"
"188","CT","monroe","07300100800000",32115,2020,73438797,33273953,3430683,0,0,880566,10354894,0,14436253,0,2142516,5846750,16902216,530412,79514088,-1494400,104287866,0,0,0,102793466,"1600000US0948620","town of monroe","MONROE","FAIRFIELD"
"189","CT","new fairfield","07300101000000",32116,2020,33654719,24241562,2902645,0,0,275157,3753004,0,1751853,0,371498,3306701,11842640,1742147,50369273,2217565,65043196,0,0,0,67260761,"1600000US0950860","town of new fairfield","NEW FAIRFIELD","FAIRFIELD"
"190","CT","weston","07300101700000",68422,2020,45599465,20247082,4003823,0,0,0,19467553,0,0,333232,1881007,1830438,13492404,651646,73844708,-183272,90002468,0,0,0,89819196,"1600000US0983430","town of weston","WESTON","FAIRFIELD"
"191","GA","athens-clarke county","11202900100000",148607,2020,690722261,238721195,29365466,2383635,0,10603614,48135869,0,333879470,0,5804739,95925342,9903504,7539633,174565206,31869931,256063754,0,0,0,287933685,"1600000US1303436","unified government of athens-clarke county","ATHENS","CLARKE"
"192","MA","burlington","22300901000000",34073,2020,334463048,67727975,16587996,0,0,4700000,137604549,0,102203528,0,5639000,19401992,26382869,1236984,131778565,-5038841,183839251,0,0,0,178800410,"1600000US2509840","town of burlington","BURLINGTON","MIDDLESEX"
"193","MA","amherst","22300800100000",34064,2020,145370933,8585000,5818009,0,0,6046123,53961857,0,67854122,0,2505822,15389605,17824963,80219,70806958,-7064128,111165873,0,0,0,104101745,"1600000US2501325","town of amherst","AMHERST","HAMPSHIRE"
"194","MA","andover","22300500200000",44434,2020,433091359,113188626,15112337,46131,0,3416000,162887587,0,117131103,0,5656000,28137123,43074422,2149385,163255054,-2062401,238678385,0,0,0,236615984,"1600000US2501465","town of andover","ANDOVER","ESSEX"
"195","MA","maynard","22300902400000",34078,2020,123073047,26501748,3809696,0,0,7009724,15245000,0,68727445,0,1779434,9240872,13144077,1755380,35927114,-2766982,62834425,0,0,0,60067443,"1600000US2539625","town of maynard","MAYNARD","MIDDLESEX"
"196","MA","longmeadow","22300700900000",34059,2020,167452714,81441442,6109548,171261,0,352670,48315385,0,29819141,0,883267,10096503,20147117,569252,60156438,4615092,86354218,0,0,0,90969310,"1600000US2536300","town of longmeadow","LONGMEADOW","HAMPDEN"
"197","MA","duxbury","22301200400000",34106,2020,164181100,75251735,8629052,0,0,1868101,35384645,0,40913670,0,1879700,13749619,19697786,5140483,70859254,8338861,101108281,0,0,0,109447142,"1600000US2517895","town of duxbury","DUXBURY","PLYMOUTH"
"198","MA","canton","22301100500000",34092,2020,194160200,51750361,10231736,0,0,3084015,44172062,0,82571882,0,2350144,20894864,23414891,5478653,90031051,10259476,129559983,0,0,0,139819459,"1600000US2511315","town of canton","CANTON","NORFOLK"
"199","MA","medway","22301101300000",44251,2020,95528666,48058520,3833145,6836,0,450000,20600634,0,22123237,0,456294,10397725,23355158,0,47224576,7211977,73765482,0,0,0,80977459,"1600000US2539975","town of medway","MEDWAY","NORFOLK"
"200","MA","montague","22300601600000",34056,2020,43744870,19920272,2454001,86735,0,270000,5160869,0,15382319,0,345674,3565123,1552667,1210234,21658236,697812,27288448,0,0,0,27986260,"1600000US2542285","town of montague","TURNERS FALLS","FRANKLIN"
"201","MA","brookline","22301100400000",34091,2020,858351802,341260002,29086342,345685,0,6700000,213447748,0,253458013,0,10042012,62169910,62302516,2851665,260632364,8333060,379623395,0,0,0,387956455,"1600000US2509175","town of brookline","BROOKLINE","NORFOLK"
"202","MA","arlington","22300900200000",34069,2020,552443825,162200905,19967969,0,0,0,128768934,0,236628417,0,4705200,32380317,43219149,5408101,151276114,-1190018,233473699,0,0,0,232283681,"1600000US2501605","town of arlington","ARLINGTON","MIDDLESEX"
"203","MA","monson","22300701100000",34061,2020,71472384,7340353,1591136,309931,0,1800000,23590240,0,36329724,0,511000,3458541,13380182,1011212,18035806,-3987175,39872916,0,0,0,35885741,"1600000US2542145","town of monson","MONSON","HAMPDEN"
"204","MA","dedham","22301100700000",34093,2020,191064562,98742969,8985495,0,0,1000000,24567717,0,55451481,0,2316900,13436212,22926561,2036380,100882248,-2912100,142193501,0,0,0,139281401,"1600000US2516495","town of dedham","DEDHAM","NORFOLK"
"205","MA","tewksbury","22300903400000",34084,2020,372644516,0,9471993,0,0,499000,107519124,0,77038344,0,2765500,21434039,30716578,9478244,108073776,12582628,157120009,0,0,0,169702637,"1600000US2569415","town of tewksbury","TEWKSBURY","MIDDLESEX"
