"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","population","city_place"
"6707","UT","hanksville town","45202830100000",66223,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9397190,10262653,0,0,0,0,10262653,"1600000US4933100",158,"Hanksville town"
"6708","UT","east carbon city","45200490100000",102252,2021,4812935,3993644,251709,21347,0,0,57463,0,429133,0,59639,1488482,351907,13933,1092706,-48836,2995864,0,0,0,2947028,"1600000US4920890",1556,"East Carbon city"
"6709","UT","huntsville town","45202900100000",102263,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US4937060",573,"Huntsville town"
"6710","UT","interlaken","45202610400000",130448,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27858328,6557673,0,0,0,0,27858328,"1600000US4937924",179,"Interlaken town"
"6711","UT","eureka city","45202510100000",130442,2021,3446086,3274359,166734,0,0,0,4993,0,0,0,0,582810,118626,24635,215134,-156187,1097392,285796,0,0,941205,"1600000US4924410",160,"Fairfield town"
"6712","UT","alpine city","45202500100000",65984,2021,6233127,3208000,2777074,50085,0,0,41695,0,0,0,156273,4872272,738985,5586264,4953333,6089098,10061756,862379,0,1008096,16150854,"1600000US4900540",10251,"Alpine city"
"6713","UT","delta city","45201400100000",88531,2021,3590696,2527947,903183,0,0,0,29582,0,0,0,129984,1978223,694512,458626,2060528,881223,4310666,786476,0,0,5191889,"1600000US4918910",3622,"Delta city"
"6714","UT","fountain green city","45202000500000",88542,2021,2967141,2870845,72466,0,0,0,23830,0,0,0,0,493598,270740,0,364810,73288,1055860,0,0,0,1129148,"1600000US4926720",1197,"Fountain Green city"
"6715","UT","kanarraville","45201400500000",130410,2021,325050,273000,52050,0,0,0,0,0,0,0,0,718483,31160,216129,131828,506234,591366,193200,0,0,1097600,"1600000US4940250",508,"Kanosh town"
"6716","UT","manti city","45202000700000",102271,2021,5309466,4691000,392372,0,0,139222,27872,0,0,0,59000,3926041,595285,74009,1022441,353807,5263969,0,0,0,5617776,"1600000US4947730",3429,"Manti city"
"6717","UT","hildale city","45202780100000",102262,2021,2913741,2575000,271948,58478,0,0,0,0,0,0,8315,1764925,397132,433058,938989,484582,3049522,914047,0,15562,3534104,"1600000US4935300",1127,"Hildale city"
"6718","UT","moab city","45201000100000",102277,2021,36456702,32965000,994788,1693000,0,0,451275,0,0,0,352638,7007291,1112423,1448758,11871846,5843643,15596675,2153371,0,0,21440318,"1600000US4950700",5366,"Moab city"
"6719","OH","chesterhill","36205800100000",102070,2021,0,0,0,0,361922,0,0,0,0,0,0,30004,2792049,0,2964203,19163,5767093,0,0,0,5786256,"1600000US3914086",276,"Chesterhill village"
"6720","UT","levan town","45201200200000",102268,2021,524053,223000,160373,0,0,0,7410,0,0,0,133271,1365476,152134,311661,186215,608574,1406911,0,0,0,2015486,"1600000US4944650",862,"Levan town"
"6721","UT","willard city","45200201700000",88645,2021,10951108,9763000,1085357,0,0,0,73919,0,0,0,28832,1470606,280845,1331273,1138224,1608913,2612035,447463,0,0,4220948,"1600000US4984710",1978,"Willard city"
"6722","UT","enoch city","45201170100000",88536,2021,1444208,892366,267590,0,0,0,117682,0,0,0,61570,2988079,849080,0,2627055,1736610,4727604,0,0,0,6464214,"1600000US4923200",7374,"Enoch city"
"6723","OH","mayfield","36201803000000",98330,2021,0,1785000,0,0,1135993,0,0,0,0,0,0,1222454,187370,137785,22607154,6599035,17555728,0,0,0,24154763,"1600000US3948468",3356,"Mayfield village"
"6724","OH","swanton","36202600600000",102209,2021,0,0,0,0,4887832,250723,0,0,0,0,0,926638,958918,0,7875575,-1215763,10976894,0,0,0,9761131,"1600000US3975896",3897,"Swanton village"
"6725","KY","la grange","18209300100000",116126,2021,20804303,8903792,1431568,1335000,0,0,6871841,0,2135357,0,126745,5405779,1067958,794451,7582263,4613109,10237342,4170968,0,218419,14850451,"1600000US2143480",10067,"La Grange city"
"6726","GA","madison","11210400300000",32484,2021,13773825,6075434,899884,320874,0,3815284,1468778,0,939634,0,253937,8052482,706468,2533872,5289900,3858307,12724415,3051964,0,0,16582722,"1600000US1349196",4447,"Madison city"
"6727","MA","holyoke","22200700200000",34016,2021,481222358,51208714,41913478,560082,0,0,69288786,0,310144292,0,8107006,13927020,131154358,4242368,79493367,-4737398,233554511,8879209,0,0,228817113,"1600000US2530840",38238,"Holyoke city"
"6728","OR","coquille","38200600300000",85401,2021,13962915,2143897,1014664,0,0,6414569,2727436,0,360555,0,124007,3451088,565870,0,3419395,182210,7254143,1369776,0,0,7436353,"1600000US4115350",4015,"Coquille city"
"6729","AK","wrangell","02203600100000",31609,2021,9451483,0,2236948,0,135714,0,6680252,0,10841,560161,387728,7645274,4850568,801413,8146159,78479,21364935,0,0,0,21443414,"1600000US0286380",2127,"Wrangell city and borough"
"6730","FL","vernon","10206700200000",96432,2021,827073,53350,78636,36510,580549,0,78028,0,0,0,0,578475,416746,89543,451640,40694,1495710,0,0,0,1536404,"1600000US1274125",732,"Vernon city"
"6731","NC","belmont","34203600100000",65548,2021,21474441,0,2356688,179045,0,10232416,5233275,0,2848202,0,624815,10664972,596960,3634626,15218057,6452962,23661653,0,0,0,30114615,"1600000US3704840",15010,"Belmont city"
"6732","IL","dolton","14201602300000",96768,2021,0,0,0,0,0,0,0,0,0,0,0,12181934,1633770,914429,0,0,30087477,4745810,0,0,30087477,"1600000US1720292",21426,"Dolton village"
"6733","CO","breckenridge","06205900100000",96370,2021,129316818,0,10033164,414503,0,49058317,0,0,1458362,0,1201152,21533369,3105621,3814526,74595055,43268110,59780461,6036315,0,0,103048571,"1600000US0808400",5078,"Breckenridge town"
"6734","IL","lansing","14201604900000",100054,2021,171991290,8177237,5680950,439958,3889096,758534,120011024,364125,31344420,0,1690071,13594906,7336860,0,28191943,-6237712,55361421,0,0,0,49123709,"1600000US1742028",29076,"Lansing village"
"6735","OR","falls city","38202700200000",126029,2021,0,770000,0,34925,94150,0,429719,0,0,0,0,716667,311741,653528,497453,218788,1960601,0,0,0,2179389,"1600000US4124550",1051,"Falls City city"
"6736","PA","west pittston","39204003200000",55710,2021,5814330,1032405,5814330,68413,0,4433523,0,0,0,0,0,0,0,0,3553524,386467,3167057,0,0,0,3553524,"1600000US4283856",4652,"West Pittston borough"
"6737","UT","altamont","45200700100000",102242,2021,519599,0,10599,0,0,509000,0,0,0,0,0,262319,39077,0,170689,81332,390753,63877,0,0,472085,"1600000US4900760",239,"Altamont town"
"6738","UT","blanding city","45201900100000",91414,2021,9308981,8256129,393164,0,0,234114,131414,0,0,0,294160,6129638,682669,260799,1320089,599215,7793980,0,0,0,8393195,"1600000US4906370",3394,"Blanding city"
"6739","PA","allentown","39203900200000",98484,2021,273013526,46237492,14029442,1943025,0,57732162,12187899,10598150,108978363,0,6661053,44031186,21061555,2995743,101471197,31517220,138042461,0,0,0,169559681,"1600000US4202000",125845,"Allentown city"
"6740","PA","bethlehem","39204800300000",42670,2021,260400028,182421564,7738865,3194633,8020258,5350000,18910276,12239504,14922523,0,5441170,61681025,10237577,1202990,81092619,47297101,106917110,0,0,0,154214211,"1600000US4206088",75781,"Bethlehem city"
"6741","UT","sigurd town","45202101100000",130435,2021,605058,575984,29074,0,0,0,0,0,0,0,0,175478,86515,0,126172,-41335,429500,0,0,0,388165,"1600000US4968650",405,"Sigurd town"
"6742","PA","warren","39206200500000",98493,2021,21375811,0,1014511,19063,0,19928363,0,3591029,0,0,413874,3650319,1270356,1588805,6779777,1760209,11529048,0,0,0,13289257,"1600000US4281000",9404,"Warren city"
"6743","PA","erie","39202500700000",45599,2021,408285442,123970111,4644889,0,0,0,114405476,0,28983787,0,10564055,36056135,35648800,326440,90066587,-4428586,166526548,0,0,0,162097962,"1600000US4224000",94831,"Erie city"
"6744","SC","inman","41204200500000",128220,2021,7868484,5186753,166524,138488,0,0,2376720,0,0,0,0,2245515,13694,1537658,2113660,1477778,4432749,0,0,0,5910527,"1600000US4535755",2990,"Inman city"
"6745","TN","new market","43204560100000",129326,2021,213758,0,166319,47439,0,0,0,0,0,0,0,211475,48270,0,712727,284711,687761,0,0,0,972472,"1600000US4752940",1349,"New Market town"
"6746","UT","mantua town","45201600400000",130417,2021,474732,0,364570,43882,0,0,27405,0,0,0,38875,649069,137112,1035046,571953,1132813,1260367,231134,0,72963,2393180,"1600000US4948610",356,"Marysvale town"
"6747","UT","meadow town","45201400800000",130413,2021,221691,192000,29691,0,0,0,0,0,0,0,0,308390,75097,0,87181,102237,368431,0,0,0,470668,"1600000US4948830",320,"Meadow town"
"6748","UT","newton","45200301000000",130386,2021,74229,0,74229,0,0,0,0,0,0,0,0,223419,85435,57372,196128,77584,484770,0,0,0,562354,"1600000US4954550",789,"Newton town"
"6749","UT","rush valley","45202300200000",130438,2021,-284,0,-284,0,0,0,0,0,0,0,0,0,0,0,321757,-149357,471114,0,0,0,321757,"1600000US4965240",431,"Rush Valley town"
"6750","SC","lane","41204500400000",128235,2021,2080452,0,935815,0,0,922215,239145,0,0,0,13975,210125,0,0,369382,64151,515356,0,0,0,579507,"1600000US4540210",472,"Lane town"
"6751","UT","spring city","45202001100000",88627,2021,864583,706638,140005,0,0,0,9413,0,0,0,8527,1338635,197412,300245,386006,567804,1654494,0,0,0,2222298,"1600000US4971730",949,"Spring City city"
"6752","UT","sunset","45200601300000",102295,2021,643491,0,262526,0,0,0,172041,0,0,0,208924,2552954,287112,1950817,1872865,1963384,4700364,0,0,0,6663748,"1600000US4974480",5475,"Sunset city"
"6753","TX","poteet","44200700800000",88414,2021,10472913,5008844,2023462,0,0,308025,0,323603,67242,0,72340,2164772,6533,183874,1919304,434146,3840337,1330626,0,0,4274483,"1600000US4859084",2795,"Poteet city"
"6754","UT","apple valley","45202710100000",102243,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235099,-1235099,0,0,0,0,1235099,"1600000US4901905",855,"Apple Valley town"
"6755","UT","goshen","45202500400000",130441,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9397190,10262653,0,0,0,0,10262653,"1600000US4930130",978,"Goshen town"
"6756","UT","henefer town","45202200300000",130436,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US4934640",838,"Henefer town"
"6757","UT","howell","45200201000000",130378,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US4936620",240,"Howell town"
"6758","UT","independence","45202610300000",130447,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27858328,6557673,0,0,0,0,27858328,"1600000US4937690",121,"Independence town"
"6759","UT","layton city","45200600900000",88570,2021,24132233,1586000,16886910,0,0,0,2261784,2547603,0,0,3074311,42135004,12001711,17326479,39546395,38295894,72713695,12218386,0,3851213,111009589,"1600000US4943660",81773,"Layton city"
"6760","UT","circleville town","45201600100000",130415,2021,731449,700189,31260,0,0,0,0,0,0,0,0,180927,110719,290000,163426,280442,464630,0,0,0,745072,"1600000US4912970",550,"Circleville town"
"6761","UT","riverdale city","45202900600000",88609,2021,2499468,0,526139,0,0,0,734263,371651,0,0,1239066,4619954,1765630,0,9862146,4378667,11869063,1341984,0,0,16247730,"1600000US4964010",9343,"Riverdale city"
"6762","UT","salem city","45202501200000",88614,2021,46856002,35801603,9761867,171758,0,585174,350416,0,0,0,185184,15032484,1143854,14262163,3184007,15576829,18045679,1188292,0,0,33622508,"1600000US4965770",9298,"Salem city"
"6763","UT","west bountiful city","45200601500000",88643,2021,4725783,2405000,1694198,150174,0,0,232829,0,0,0,247990,3631920,496361,3813990,5801574,6595736,7148109,0,0,0,13743845,"1600000US4982840",5917,"West Bountiful city"
"6764","UT","grantsville","45202300100000",88547,2021,21964717,13777512,1605550,0,0,6000000,341755,0,0,0,239900,8132967,1301456,10600101,5191172,13283313,11942383,0,0,0,25225696,"1600000US4931120",12617,"Grantsville city"
"6765","UT","laketown","45201700200000",130418,2021,1088844,0,31200,0,0,1057644,0,0,0,0,0,164603,47563,40000,72837,74100,250903,0,0,0,325003,"1600000US4942560",299,"Laketown town"
"6766","UT","fruit heights city","45200600700000",88545,2021,564639,0,530113,0,0,0,0,0,0,0,28679,2453273,773865,125067,2361609,1386829,4326985,1014998,0,0,5713814,"1600000US4927490",6101,"Fruit Heights city"
"6767","UT","paragonah town","45201100300000",102285,2021,121270,75000,45988,0,0,0,282,53863,0,0,0,446392,83128,97053,145002,130737,640838,0,0,0,771575,"1600000US4957960",536,"Paragonah town"
"6768","UT","tropic","45200900700000",102297,2021,4283075,3256000,1027075,0,0,0,0,0,0,0,0,326523,17869,551967,498071,755217,639213,170973,0,0,1394430,"1600000US4977560",486,"Tropic town"
"6769","UT","torrey town","45202800300000",66380,2021,2203113,2119000,37882,0,0,45000,1231,0,0,0,0,457391,54320,363915,163896,535736,503786,0,0,0,1039522,"1600000US4977010",231,"Torrey town"
"6770","AR","almyra","04200100100000",96009,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US0501030",256,"Almyra town"
"6771","AR","bodcaw","04205080100000",96037,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US0507450",121,"Bodcaw town"
"6772","IL","gillespie","14205900900000",72154,2021,8135447,6950000,492212,0,0,592027,0,0,0,0,101208,2208958,165347,3187758,1547583,3100870,4008776,0,0,0,7109646,"1600000US1729236",3168,"Gillespie city"
"6773","AR","blevins","04202900100000",96034,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US0507030",288,"Blevins city"
"6774","ND","rugby","35203500300000",123728,2021,4159331,3422799,695276,0,41256,0,0,0,0,0,0,1902318,209997,0,2043239,246320,3909234,1048500,0,22526,4155554,"1600000US3868860",2509,"Rugby city"
"6775","WA","vancouver","48200600500000",42942,2021,209248819,48921342,46635809,10775888,4719649,0,4181005,142526657,46546545,0,15821961,237669529,19336177,29546370,205802718,143277139,349077655,126224103,0,21427223,492354794,"1600000US5374060",190915,"Vancouver city"
"6776","WI","amery","50204900100000",131421,2021,12178468,7353132,1077226,0,0,2873623,0,0,0,0,205718,1694178,531933,999727,3745494,1912089,5059243,472159,0,0,6971332,"1600000US5501725",2962,"Amery city"
"6777","AL","new hope","01204500300000",110630,2021,4312174,2930000,307501,0,54891,27000,992782,0,0,0,0,1699098,373402,0,2114402,1639251,2547651,0,0,0,4186902,"1600000US0154168",2889,"New Hope city"
"6778","FL","grand ridge","10203200500000",69153,2021,2705855,273000,242115,0,2006534,0,121756,0,0,0,62450,483554,55630,354677,1057818,214440,1737239,0,59694,335842,1951679,"1600000US1227175",882,"Grand Ridge town"
"6779","AR","sunset","04201880100000",96287,2021,0,0,0,0,0,45485,0,0,0,0,0,0,0,0,352573,72656,279917,0,0,0,352573,"1600000US0568060",184,"Sunset town"
"6780","WA","east wenatchee","48200900200000",89012,2021,0,4047500,0,0,497864,0,162534,4682254,1907104,0,418879,0,0,0,24959370,1186497,23772873,0,0,0,24959370,"1600000US5320155",14158,"East Wenatchee city"
"6781","AR","warren","04200600300000",96306,2021,167762,0,167762,0,0,144531,856330,0,0,0,81831,0,0,0,5273980,461055,4812925,0,0,0,5273980,"1600000US0573310",5453,"Warren city"
"6782","AR","wheatley","04206200600000",110992,2021,0,0,0,0,0,32251,0,0,0,0,0,0,0,0,330475,1408,329067,0,0,0,330475,"1600000US0574840",279,"Wheatley city"
"6783","AR","dover","04205800200000",101754,2021,44262,810000,44262,0,0,0,454042,0,0,0,55651,0,0,0,1326245,291856,1034389,0,0,0,1326245,"1600000US0519600",1337,"Dover city"
"6784","AR","stephens","04205200500000",96284,2021,0,0,0,0,0,54545,0,0,0,0,0,0,0,0,611458,66146,545312,0,0,0,611458,"1600000US0566860",770,"Stephens city"
"6785","AR","cabot","04204300200000",103909,2021,978566,77470000,978566,0,0,576344,7886522,0,0,0,1193031,0,0,0,109212120,55179206,54032914,0,0,0,109212120,"1600000US0510300",26569,"Cabot city"
"6786","WA","medina","48201701500000",89159,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5344725",2915,"Medina city"
"6787","NY","new york","33203100100000",122258,2021,283974857000,99441465000,36958227000,1598706000,0,0,9598353000,0,117979233000,0,6372726000,5669230000,28108585000,675115000,69723042000,9325259000,94850713000,0,0,0,104175972000,"1600000US3651000",8804190,"New York city"
"6788","WA","mercer island","48201750500000",89160,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30584900,11606173,50037685,0,0,0,61643858,"1600000US5345005",25748,"Mercer Island city"
"6789","WA","burlington","48202900200000",88926,2021,0,1748974,0,0,0,0,383467,0,1387116,0,574228,7421406,4787471,0,22158747,5410235,28957389,0,0,0,34367624,"1600000US5308920",9152,"Burlington city"
"6790","WA","mattawa","48201350100000",89156,2021,0,0,0,154366,1048800,0,34769,0,0,0,68361,1771798,1466469,0,2033276,-288748,5560291,0,0,0,5271543,"1600000US5344165",3335,"Mattawa city"
"6791","WA","millwood","48203200700000",130847,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5345985",1881,"Millwood city"
"6792","WA","bonney lake","48202700100000",88921,2021,0,22513000,0,0,8455963,0,672985,0,399050,0,1679880,30532435,6216160,0,24883513,1120087,60512021,0,0,0,61632108,"1600000US5307170",22487,"Bonney Lake city"
"6793","WA","chewelah","48203300100000",88949,2021,0,2561860,0,0,71856,38185,100666,0,561973,0,119400,4551802,1534122,0,2493525,477403,8102046,0,0,0,8579449,"1600000US5312140",2470,"Chewelah city"
"6794","WA","blaine","48203700200000",88920,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5306505",5884,"Blaine city"
"6795","WA","kalama","48200800200000",89091,2021,0,2865000,0,16471,2287104,0,96710,0,0,0,156483,4907529,1120548,0,4301514,1384612,8944979,0,0,0,10329591,"1600000US5334645",2959,"Kalama city"
"6796","WA","carnation","48201700600000",88930,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5310215",2158,"Carnation city"
"6797","WA","centralia","48202100100000",88941,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5311160",18183,"Centralia city"
"6798","WA","chelan","48200400200000",88943,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5311615",4222,"Chelan city"
"6799","WA","la center","48200600300000",130814,2021,0,0,0,0,1732160,0,94377,0,0,0,119430,4274123,2571263,0,4514072,3472608,7886850,0,0,0,11359458,"1600000US5336710",3424,"La Center city"
"6800","WA","clarkston","48200200200000",88962,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5312630",7161,"Clarkston city"
"6801","WA","dupont","48202700400000",89007,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5318965",10151,"DuPont city"
"6802","WA","edgewood","48202730200000",89017,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5320645",12327,"Edgewood city"
"6803","WA","enumclaw","48201700900000",89023,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5322045",12543,"Enumclaw city"
"6804","WA","everson","48203700300000",98583,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5322745",2888,"Everson city"
"6805","WA","ferndale","48203700400000",89030,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5323620",15048,"Ferndale city"
"6806","WA","fife","48202750100000",39560,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5323795",10999,"Fife city"
"6807","WA","fircrest","48202700600000",89033,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5323970",7156,"Fircrest city"
"6808","WA","gold bar","48203100600000",89043,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5327365",2403,"Gold Bar city"
"6809","WA","kettle falls","48203300300000",89095,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5335485",1636,"Kettle Falls city"
"6810","WA","lake stevens","48203150300000",89135,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5337900",35630,"Lake Stevens city"
"6811","WA","langley","48201500200000",98596,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5338355",1147,"Langley city"
"6812","WA","liberty lake","48203201200000",89143,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5339335",12003,"Liberty Lake city"
"6813","WA","maple valley","48201730300000",89150,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5343150",28013,"Maple Valley city"
"6814","WA","mukilteo","48203101200000",89175,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16195161,15438532,24494368,3922990,0,0,39932900,"1600000US5347735",21538,"Mukilteo city"
"6815","WA","newport","48202600500000",39557,2021,0,5002032,0,229985,0,0,61086,0,589017,0,0,1884690,905969,0,2531312,371064,4950907,0,0,0,5321971,"1600000US5348820",2114,"Newport city"
"6816","WA","nooksack","48203700600000",89185,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5349275",1471,"Nooksack city"
"6817","WA","cathlamet","48203500100000",88933,2021,0,480534,0,0,5313183,0,74405,0,0,0,44581,1696438,211303,0,1242147,815735,2334153,0,0,0,3149888,"1600000US5310635",560,"Cathlamet town"
"6818","WA","ocean shores","48201480100000",98585,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5350570",6715,"Ocean Shores city"
"6819","WA","omak","48202400600000",42642,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5351340",4860,"Omak city"
"6820","WA","raymond","48202500300000",89275,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5357430",3081,"Raymond city"
"6821","WA","republic","48201000100000",89280,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5357850",992,"Republic city"
"6822","WA","ritzville","48200100400000",89282,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5358725",1767,"Ritzville city"
"6823","WA","roslyn","48201900400000",89287,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5360055",950,"Roslyn city"
"6824","WA","carbonado","48202700300000",58786,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5309970",734,"Carbonado town"
"6825","WA","darrington","48203100200000",88987,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5316690",1462,"Darrington town"
"6826","WA","hunts point","48201701100000",89079,2021,0,0,0,0,0,0,8390,0,0,0,0,271755,80497,0,1739582,1010600,1081234,0,0,0,2091834,"1600000US5332755",457,"Hunts Point town"
"6827","WA","la conner","48202900500000",89130,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5336780",965,"La Conner town"
"6828","WA","waterville","48200900500000",89417,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5376510",1134,"Waterville town"
"6829","WA","winthrop","48202401200000",98598,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5379380",504,"Winthrop town"
"6830","WA","seatac","48201720100000",39555,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64616455,3886616,0,0,64616455,"1600000US5362288",31454,"SeaTac city"
"6831","WA","sedrowoolley","48202900800000",89303,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5363210",12421,"Sedro-Woolley city"
"6832","WA","stevenson","48203000200000",89358,2021,0,0,0,278666,1764985,0,62185,0,0,0,39445,2221745,753680,0,2483583,1490510,3968498,0,0,0,5459008,"1600000US5367875",1491,"Stevenson city"
"6833","WA","snohomish","48203101300000",89319,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5365170",10126,"Snohomish city"
"6834","WA","snoqualmie","48201702300000",89330,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5365205",14121,"Snoqualmie city"
"6835","WA","selah","48203900700000",89304,2021,5122607,355000,0,0,785431,0,320004,0,988067,0,256152,7690837,1654560,0,8520227,4362110,13503514,0,0,0,17865624,"1600000US5363280",8153,"Selah city"
"6836","WA","sultan","48203101500000",89360,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5368260",5146,"Sultan city"
"6837","WA","tekoa","48203801600000",89366,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US5370560",817,"Tekoa city"
"6838","WA","tumwater","48203400500000",43962,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290521260,-563637,0,0,0,0,290521260,"1600000US5372905",25350,"Tumwater city"
"6839","WA","washougal","48200600600000",89415,2021,0,25081000,0,0,1842857,0,350983,0,1149322,0,995232,16302315,5309468,0,17846988,5810762,33648009,0,0,0,39458771,"1600000US5376405",17039,"Washougal city"
"6840","WA","sequim","48200500300000",89305,2021,0,11300000,0,0,2267676,0,367799,0,399050,0,831925,9187538,1839084,0,11380413,7358747,15048288,0,0,0,22407035,"1600000US5363385",8024,"Sequim city"
"6841","WA","yelm","48203400600000",89442,2021,0,12869567,0,0,1397679,0,253467,0,0,0,529050,9220077,2647524,0,8870304,1004921,19732984,0,0,0,20737905,"1600000US5380220",10617,"Yelm city"
"6842","WA","white salmon","48202000300000",89430,2021,0,4757747,0,0,774831,0,77683,0,1139627,0,81269,3648298,645884,0,6019152,667151,9646183,0,0,0,10313334,"1600000US5378330",2485,"White Salmon city"
"6843","IN","greenwood","15204100400000",147803,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1829898",63830,"Greenwood city"
"6844","WA","sammamish","48201730500000",89292,2021,8422412,0,6295187,0,0,0,879765,9217975,0,0,1247460,14689145,3609759,7336279,55745059,22710026,58670216,9102577,0,1849104,81380242,"1600000US5361115",67455,"Sammamish city"
"6845","IN","logansport","15200900200000",170608,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97133002,-3657403,100790405,0,0,0,97133002,"1600000US1844658",18366,"Logansport city"
"6846","IN","bluffton","15209000100000",196609,2021,0,20227670,0,16872,0,2100000,0,0,0,0,0,0,0,0,53111562,4881058,48230504,0,0,0,53111562,"1600000US1806220",10308,"Bluffton city"
"6847","UT","lewiston city","45200300600000",102269,2021,11416901,11196192,209480,0,0,0,11229,0,0,0,0,1574241,422934,0,765112,1014812,1747475,0,0,0,2762287,"1600000US4944760",1939,"Lewiston city"
