"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","population","city_place"
"147","OK","wakita","37202700900000",125642,2020,347368,0,374,0,0,329709,0,0,0,0,0,283514,137527,8450,105268,76311,458448,310812,32793,0,534759,"1600000US4077950",311,"Wakita town"
"148","OK","canton","37200600100000",125491,2020,376725,0,28540,0,0,348185,0,0,0,0,0,515080,0,15376,500026,140530,889952,39724440,50387326,0,90111766,"1600000US4011600",468,"Canton town"
"149","OK","valliant","37204500300000",125764,2020,323733,0,36504,0,0,287229,0,0,0,0,0,471046,1159997,0,946669,1047759,1529953,0,0,0,2577712,"1600000US4076650",819,"Valliant town"
"150","OK","slaughterville","37201490200000",125547,2020,1500,0,1500,0,0,0,0,0,0,0,0,33667,46392,182515,454168,315387,401355,0,0,0,716742,"1600000US4067950",4163,"Slaughterville town"
"151","OK","rattan","37206460100000",125926,2020,318986,0,2515,0,0,316471,0,0,0,0,0,208300,170150,0,132376,134003,376823,4311800,0,0,4311800,"1600000US4061950",276,"Rattan town"
"152","OK","ripley","37206000500000",125889,2020,72876,0,35015,0,0,37861,0,0,0,0,0,217218,7855,0,56094,-7536,288703,0,958,0,281167,"1600000US4063500",346,"Ripley town"
"153","OK","soper","37201200400000",125540,2020,13100,0,13100,0,0,0,0,0,0,0,0,165513,4642,0,58140,-49577,277872,11449887,2665438,0,14115325,"1600000US4068500",225,"Soper town"
"154","IL","lenzburg","14208201300000",92541,2020,32625,0,32625,2928,0,0,0,0,0,0,0,155300,0,45914,172415,-41356,414985,0,0,0,373629,"1600000US1742860",468,"Lenzburg village"
"155","IL","pecatonica","14210100500000",92831,2020,3463629,465545,59978,0,276068,2662038,31946,0,0,0,0,1406726,129348,0,934685,83221,2387538,0,0,0,2470759,"1600000US1758408",2090,"Pecatonica village"
"156","IL","manchester","14208600500000",92600,2020,10105,0,0,0,10105,0,0,0,0,0,0,118322,10556,0,18637,-61142,208657,0,0,0,147515,"1600000US1746331",265,"Manchester village"
"157","IL","meredosia","14206900600000",92646,2020,348293,272573,41148,0,0,24246,0,0,0,0,10326,210943,38740,0,355795,-76579,682057,81656,0,0,605478,"1600000US1748424",826,"Meredosia village"
"158","IL","tolono","14201002000000",93152,2020,4779195,2315000,46968,394880,1440000,582347,230660,0,0,0,0,1003555,0,0,2466474,746249,2723780,0,0,0,3470029,"1600000US1775614",3604,"Tolono village"
"159","IL","loda","14203801200000",92563,2020,9,0,9,0,0,0,0,0,0,0,0,85331,0,0,166973,20898,231406,82656,827,0,252304,"1600000US1744264",356,"Loda village"
"160","IL","marseilles","14205001100000",72916,2020,13177507,265000,99399,0,4794299,78000,7940809,0,0,0,0,2094826,49952,1144058,4553039,1225050,6616825,0,0,0,7841875,"1600000US1747150",4845,"Marseilles city"
"161","IL","mettawa","14204951200000",92652,2020,366413,0,366413,0,0,0,0,0,0,0,0,169689,20360,0,4240794,1787859,2642984,0,0,0,4430843,"1600000US1748671",533,"Mettawa village"
"162","IL","morrison","14209800700000",73111,2020,17487817,1790000,141236,0,14525832,331902,597847,0,0,0,101000,2725365,28025,70087,2532885,605702,4750660,0,0,0,5356362,"1600000US1750530",4085,"Morrison city"
"163","IL","metcalf","14202300500000",101923,2020,151529,150000,1529,0,0,0,0,0,0,0,0,37391,0,25000,54482,-28252,145125,35821,2790,0,116873,"1600000US1748632",139,"Metcalf village"
"164","IL","odell","14205301100000",92772,2020,464727,0,196819,0,0,267908,126687,0,0,0,0,359183,0,8148,410312,-58659,836302,0,0,0,777643,"1600000US1755171",1003,"Odell village"
"165","IL","strasburg","14208700900000",93108,2020,148664,0,10329,0,0,138334,0,0,0,0,0,84150,1500,0,204216,-23936,313802,0,0,0,289866,"1600000US1773040",531,"Strasburg village"
"166","IL","medora","14205901200000",92638,2020,80000,0,0,0,80000,0,0,0,0,0,0,260266,0,0,95411,22052,333625,0,0,0,355677,"1600000US1748138",379,"Medora village"
"167","IL","st. jacob","14206001900000",93086,2020,958554,0,270466,0,688088,0,0,68617,0,0,0,743460,422,0,601701,18040,1327543,0,0,0,1345583,"1600000US1766859",1358,"St. Jacob village"
"168","IL","oneida","14204800800000",73390,2020,1086980,0,0,0,1081980,5000,0,0,0,0,0,269758,4992,0,249517,111670,412597,0,0,0,524267,"1600000US1756159",696,"Oneida city"
"169","IL","lanark","14200800200000",72688,2020,91302,0,32965,0,58337,0,0,0,0,0,0,651828,57240,0,1046115,107423,1647760,0,0,0,1755183,"1600000US1741859",1504,"Lanark city"
"170","IL","lerna","14201500400000",92542,2020,12806,0,10448,0,0,789,0,0,0,0,0,54148,10554,23610,53738,20146,121904,0,0,0,142050,"1600000US1742938",226,"Lerna village"
"171","IL","polo","14207100800000",55951,2020,6935316,0,160217,0,6694368,0,72877,0,0,0,7854,939518,86903,0,1172644,-222443,2421508,0,0,0,2199065,"1600000US1760937",2291,"Polo city"
"172","IL","philo","14201001200000",92847,2020,240946,0,44,0,0,240902,0,0,0,0,0,83889,3600,0,631500,122855,596134,0,0,0,718989,"1600000US1759533",1392,"Philo village"
"173","IL","norris","14209700800000",92744,2020,132814,0,132814,0,0,0,0,98879,0,0,0,914733,0,0,662959,-124230,1701922,0,0,0,1577692,"1600000US1753403",1145,"Norris City village"
"174","IL","ridgway","14203000600000",92925,2020,1407772,0,49684,0,0,0,210245,0,0,0,0,373718,0,34545,610188,151735,866716,0,0,0,1018451,"1600000US1764018",851,"Ridgway village"
"175","IL","savoy","14201001700000",93002,2020,4295993,0,6575,0,4289418,0,0,0,0,0,0,779112,269281,0,6647149,1237693,6457849,0,0,0,7695542,"1600000US1767860",8857,"Savoy village"
"176","IL","spring valley","14200602000000",74044,2020,10944404,394000,204407,0,952729,3769459,5623809,0,0,0,0,2623420,32166,18874,4626580,644557,6656483,0,0,0,7301040,"1600000US1772156",5582,"Spring Valley city"
"177","IL","spring grove","14205601500000",93078,2020,4729326,317876,482169,0,81227,94783,3613235,0,140036,0,0,606011,54549,12420,3426437,189989,3909428,0,0,0,4099417,"1600000US1772052",5487,"Spring Grove village"
"178","IL","versailles","14200500400000",93184,2020,19127,0,0,0,19127,0,0,0,0,0,0,132883,22804,0,160811,-2838,319336,62154,0,0,316498,"1600000US1777720",446,"Versailles village"
"179","IL","st. libory","14208202200000",93088,2020,1012,0,1012,0,0,0,0,0,0,0,0,265224,16061,25000,428766,139728,595323,0,0,0,735051,"1600000US1766989",628,"St. Libory village"
"180","IL","green valley","14209000600000",92366,2020,104344,0,20150,6857,0,77337,105452,0,0,0,0,201013,610,0,229752,17709,413666,0,0,0,431375,"1600000US1731563",630,"Green Valley village"
"181","IL","greenfield","14203100300000",72254,2020,637949,0,0,0,637949,0,319574,0,0,0,0,484198,0,0,620464,166449,938213,0,0,0,1104662,"1600000US1731368",1059,"Greenfield city"
"182","IL","winfield","14202201800000",93252,2020,20661365,2252252,2407050,0,3750000,0,10627440,45251,1150034,0,354825,7696510,1296287,0,7347123,3026727,13313193,0,0,0,16339920,"1600000US1782400",9835,"Winfield village"
"183","IL","west city","14202801200000",111807,2020,771749,0,326822,0,0,0,436611,0,0,0,8316,462105,5483,412895,2332416,224817,2988082,0,0,0,3212899,"1600000US1780073",656,"West City village"
"184","IL","worden","14206002400000",93271,2020,654898,0,7890,0,565047,81961,0,0,0,0,0,399478,15000,0,489349,-8717,912544,0,0,0,903827,"1600000US1783505",1096,"Worden village"
"185","IL","thompsonville","14202801000000",93142,2020,131700,130000,1700,0,0,0,0,0,0,0,0,126021,19629,0,155376,11838,289188,0,0,0,301026,"1600000US1775159",486,"Thompsonville village"
"186","IL","roodhouse","14203100800000",73779,2020,6030149,0,201855,0,5718188,0,12370,0,0,0,97736,3010621,79798,0,771507,-331223,4193149,0,0,0,3861926,"1600000US1765481",1578,"Roodhouse city"
"187","IL","greenview","14206500200000",92372,2020,248625,0,22247,0,226378,0,0,0,0,0,0,145198,3983,0,311458,90448,370191,142251,0,0,460639,"1600000US1731576",745,"Greenview village"
"188","OR","durham","38203470100000",85554,2020,0,0,0,0,0,0,200107,0,0,0,0,46533,0,33203,581547,135245,526038,0,0,0,661283,"1600000US4121250",1944,"Durham city"
"189","TN","orme","43205800100000",87956,2020,0,0,0,0,0,0,0,0,0,0,0,0,4908,0,19045,6177,17776,0,0,0,23953,"1600000US4756040",87,"Orme town"
"190","UT","independence","45202610300000",130447,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US4937690",121,"Independence town"
"191","IA","state center","16206401200000",113924,2020,0,2612000,0,0,0,634795,414373,0,0,0,123844,2771174,427076,4455,998387,570888,3630204,0,0,0,4201092,"1600000US1975135",1391,"State Center city"
"192","IA","cresco","16204500200000",113752,2020,0,0,0,0,0,334000,803569,0,0,0,438868,2882810,747480,0,2820948,-135154,6586392,0,0,0,6451238,"1600000US1917220",3888,"Cresco city"
"193","IA","northwood","16209800700000",114225,2020,0,86899519,0,0,0,0,378604,0,0,0,71659,1060285,255663,92000,2286723,35551,3659120,0,26270,0,3694671,"1600000US1957630",2072,"Northwood city"
"194","IA","gladbrook","16208600600000",114117,2020,0,0,0,0,0,1451000,127274,0,0,0,3703,589306,230629,64048,408046,15292,1276737,0,0,0,1292029,"1600000US1931035",799,"Gladbrook city"
"195","IA","asbury","16203100100000",113623,2020,0,2524417,0,0,0,5235000,583518,0,0,0,0,3679207,705663,33000,4810794,1162034,8066630,0,7386589,0,9228664,"1600000US1903160",5943,"Asbury city"
"196","AK","juneau borough","02200800100000",91930,2020,313715416,119281151,44215499,0,4285255,0,130334491,0,4400789,822150,11198231,147529680,31383554,29142844,121977421,46844663,283188836,6401816,25973966,16996718,330033499,"1600000US0236400",32255,"Juneau city and borough"
"197","AL","jackson","01201300400000",64740,2020,16466817,2964341,454125,172842,0,0,1623281,0,0,0,94008,3142060,1115861,0,9834341,1467468,12624794,2748473,5547,0,14092262,"1600000US0138152",4748,"Jackson city"
"198","AK","wasilla","02201300300000",31600,2020,23670302,0,8357760,0,0,661800,13130205,0,459214,114665,1061323,7981904,4336744,2800554,21809345,11508821,25419726,0,0,0,36928547,"1600000US0283080",9054,"Wasilla city"
"199","AL","foley","01200200500000",31558,2020,90830254,40766642,6222962,7590,8768264,113750,7672267,0,6818113,0,1107891,8892348,939614,3468332,41970961,7452041,47819214,0,0,0,55271255,"1600000US0126992",20335,"Foley city"
"200","AK","kenai","02200900300000",31596,2020,17570722,1165000,2390157,0,0,0,12568996,0,435504,138628,1011065,7644020,6565238,12449981,13328305,15833234,24154310,0,0,0,39987544,"1600000US0238420",7424,"Kenai city"
"201","AL","montgomery","01205100100000",31571,2020,986174728,189588622,24631078,11938406,0,4000000,213157950,0,467470259,0,20784491,44375144,29317060,7431724,225288967,21996076,284416819,0,0,0,306412895,"1600000US0151000",200603,"Montgomery city"
"202","AK","kodiak","02201200200000",49495,2020,35319441,12047723,2756549,0,6797318,0,12560846,0,439065,141019,858959,19344976,4138224,383028,18066154,8751151,33181231,0,0,0,41932382,"1600000US0240950",5581,"Kodiak city"
"203","AK","soldotna","02200900600000",31597,2020,15619937,1550000,3886784,0,2266497,0,7081485,0,243406,54081,591765,3324777,1572648,2759134,9210038,2672266,14194331,0,0,0,16866597,"1600000US0271640",4342,"Soldotna city"
"204","AK","nome","02201400700000",31601,2020,16868310,5449555,3610141,0,50001,0,5775101,0,204119,58407,422001,2570124,2030852,533917,12110123,-642008,17887024,0,0,0,17245016,"1600000US0254920",3699,"Nome city"
"205","AL","alabaster","01205900100000",66714,2020,81819303,0,7146605,304189,0,0,12088621,0,9455799,0,1000400,14985984,1270149,600060,31541128,8579249,39818072,0,0,0,48397321,"1600000US0100820",33284,"Alabaster city"
"206","AL","opelika","01204100200000",66760,2020,182183505,82492434,19898525,0,0,0,41869157,0,7500848,0,3176607,53202099,366924,3439848,72979653,25695705,104292819,0,0,0,129988524,"1600000US0157048",30995,"Opelika city"
"207","AZ","glendale","03200700600000",44287,2020,1364207000,768970000,74510000,0,66352000,0,379276000,0,3126000,1711000,34513000,148671000,61865000,39386000,302934000,85419000,467437000,0,0,0,552856000,"1600000US0427820",248325,"Glendale city"
"208","AZ","el mirage","03200700400000",64748,2020,56615157,22475911,4011564,0,9665210,0,19292478,0,37992,135036,1132004,19235468,5939482,2724530,27454451,16234143,39119788,0,0,0,55353931,"1600000US0422220",35805,"El Mirage city"
"209","AZ","scottsdale","03200701100000",31637,2020,1672194000,1104139000,105699000,3540000,0,0,352019000,0,2177000,0,31911000,244982000,55604000,76719000,424710000,156096000,645919000,0,0,0,802015000,"1600000US0465000",241361,"Scottsdale city"
"210","AZ","show low","03200900200000",64750,2020,34068292,8470000,4069127,1236575,5535144,0,13745669,0,4003,102349,980787,13133986,4315346,1123370,18830795,6565147,30838352,0,0,0,37403499,"1600000US0466470",11732,"Show Low city"
"211","AZ","goodyear","03200700700000",66950,2020,616249838,478851790,54558796,0,2772195,0,72934890,0,201540,307937,6930806,102171153,18571098,29018806,146399298,93722696,202437659,60392907,1734042,5765107,296160355,"1600000US0428380",95294,"Goodyear city"
"212","AZ","page","03200390100000",31630,2020,21630069,6313729,4762942,669196,0,0,8561147,0,31908,462239,1304740,21064620,5928375,7152635,15592801,12162469,37575962,0,0,0,49738431,"1600000US0451810",7440,"Page city"
"213","AZ","buckeye","03200700200000",48770,2020,334522392,257413754,23876538,0,0,0,50097089,0,0,0,3135012,69309339,9884084,33681890,91401504,30716513,173560304,11469354,6255260,1684117,204276817,"1600000US0407940",91502,"Buckeye city"
"214","AZ","yuma","03201400300000",31650,2020,407303071,192770980,25434370,2918226,0,0,175093373,0,0,0,9081472,62124707,8890692,13829360,102329133,21841041,165332851,0,0,0,187173892,"1600000US0485540",95548,"Yuma city"
"215","AZ","peoria","03200700900000",31635,2020,560600727,210750983,54822565,0,87451212,0,185813626,0,350360,341781,14380730,122018123,30380591,32544093,190734508,43696673,331980642,47257041,1482460,9433530,375677315,"1600000US0454050",190985,"Peoria city"
"216","AZ","bullhead","03200840100000",31640,2020,76661500,27298823,8639675,178526,0,8216457,29315403,0,0,255056,3012616,16068271,9391422,348406,28485118,4891332,49401885,9855024,50351,0,54293217,"1600000US0408220",41348,"Bullhead City city"
"217","AZ","avondale","03200700100000",31632,2020,175371372,75063901,18597767,4087917,0,0,68014606,0,38864,0,7016077,37391969,16024179,26133506,96635705,42258694,133926665,0,0,0,176185359,"1600000US0404720",89334,"Avondale city"
"218","AZ","eloy","03201100300000",43495,2020,35527695,6245938,2296083,225491,9492378,0,11831937,0,0,0,1005000,7273503,2901684,1334812,14154693,2966411,22698281,2673067,3801,0,25664692,"1600000US0422360",15635,"Eloy city"
"219","AZ","flagstaff","03200300100000",31628,2020,326722305,98336859,20881610,3910667,6884092,0,159838727,0,8049880,1320973,5515076,61808787,22678391,17978670,102876393,38615954,166726287,29065224,740775,0,205342241,"1600000US0423620",76831,"Flagstaff city"
"220","AZ","tolleson","03200701300000",110882,2020,62626700,29556377,3388933,0,5573344,0,20093560,0,0,0,3071052,16481132,1923497,31883,39339351,14055934,43719929,0,760453,0,57775863,"1600000US0474190",7216,"Tolleson city"
"221","AZ","safford","03200500200000",66969,2020,49182061,7190000,5771504,217626,6360224,0,21827428,0,0,0,525861,23415128,1971872,1192071,13739099,8705295,31612875,1897590,0,0,40318170,"1600000US0462000",10129,"Safford city"
"222","AZ","mesa","03200700800000",31634,2020,3946213000,1778838000,316334000,0,0,1431000,908215779,0,907417000,0,33980000,452514000,72265000,60615000,524920000,38305000,1072009000,0,0,0,1110314000,"1600000US0446000",504258,"Mesa city"
"223","AZ","tempe","03200701200000",31638,2020,1313489016,615248349,120542669,562132,10524463,0,437742716,0,84933001,558453,35565054,159818560,32178593,76680266,303920948,77739294,494859073,85223450,20187661,0,572598367,"1600000US0473000",180587,"Tempe city"
"224","AZ","bisbee","03200200200000",110870,2020,41720083,7381000,781482,311872,0,882239,32083751,0,79365,72965,200375,6522371,1575317,896899,5037384,-5033219,19065190,0,0,0,14031971,"1600000US0406260",4923,"Bisbee city"
"225","AZ","holbrook","03200900100000",110890,2020,11010266,0,532818,0,0,0,10223067,0,10136,107350,228845,2270452,1603146,3183689,5158831,3806896,8409222,0,0,0,12216118,"1600000US0433280",4858,"Holbrook city"
"226","AZ","prescott valley","03201360100000",31648,2020,94170992,66223785,3997047,0,5173406,0,12582968,0,0,127271,1618430,20453063,3192945,22339751,51292344,28514225,68763878,5309839,3931671,2537749,97278103,"1600000US0457450",46785,"Prescott Valley town"
"227","AZ","kingman","03200800100000",43416,2020,89156080,1790414,7470388,212535,23776673,0,49014474,0,4918595,163584,1973001,30822928,5388589,2512311,32537784,12930718,58330894,12000908,271944,0,71261612,"1600000US0437620",32689,"Kingman city"
"228","AZ","prescott","03201300200000",31646,2020,198934669,24574753,13039881,0,67407556,0,86863451,0,377737,245191,4299837,51708861,7731500,15276831,71635361,36229244,110123309,0,0,0,146352553,"1600000US0457380",45827,"Prescott city"
"229","AZ","coolidge","03201100200000",44392,2020,20295570,2080000,1713673,288696,869464,0,14090830,301356,27263,140822,485362,4271539,3947437,8830188,13525241,10711669,19862736,0,14795,0,30574405,"1600000US0415500",13218,"Coolidge city"
"230","AZ","surprise","03200750200000",31639,2020,266262429,105021348,35447131,0,0,2575000,101710680,0,253425,301608,9486691,81030589,21564359,57214255,137236903,71240765,225805341,0,0,0,297046106,"1600000US0471510",143148,"Surprise city"
"231","AZ","chino valley","03201380100000",66943,2020,32513248,9593564,4503478,0,9465105,0,7929774,0,0,0,600594,3088728,2539184,1166495,11920665,3073204,15641868,578810,0,0,18715072,"1600000US0412840",13020,"Chino Valley town"
"232","AZ","cottonwood","03201350200000",31647,2020,72076513,21025068,2670850,1378953,19652522,0,25734086,6614,89653,137684,1525381,14442791,3772457,770600,23506510,6653460,35838898,8073195,313725,0,42492358,"1600000US0416410",12029,"Cottonwood city"
"233","AZ","sedona","03201340200000",66971,2020,54488400,30755268,8160219,672799,0,0,14089591,0,39855,151882,691725,7215587,2671868,2663585,30338609,11502073,31387576,0,0,0,42889649,"1600000US0465350",9684,"Sedona city"
"234","AZ","queen creek","03200740500000",66967,2020,408876739,497276372,21633837,80920,102390626,0,22478815,0,0,0,2176356,70013289,3131688,38763838,70558548,70473914,111993449,25091729,5191591,5825852,182467363,"1600000US0458150",59519,"Queen Creek town"
"235","AZ","wickenburg","03200701400000",64749,2020,19605618,0,1148956,0,0,922301,7975709,0,0,0,319566,11063945,1810990,6390438,9916593,10404783,18777183,0,0,0,29181966,"1600000US0482740",7474,"Wickenburg town"
"236","AZ","chandler","03200700300000",31633,2020,993301804,580768480,38727213,0,0,0,293895280,0,53112727,0,15199811,206841153,38190135,32904473,299413853,69362643,507986971,0,0,0,577349614,"1600000US0412000",275987,"Chandler city"
"237","AZ","guadalupe","03200790100000",65224,2020,5146942,35180,1400677,463294,835516,0,2286857,0,18744,1863,106674,965117,1830515,590079,4714843,1146251,6954303,0,0,0,8100554,"1600000US0430270",5322,"Guadalupe town"
"238","AZ","marana","03201090200000",64751,2020,163014066,98597569,13727094,0,9560823,0,39540798,0,0,0,1587782,19551536,8469543,28650398,58901103,24046245,91526335,6376121,268237,2631600,115572580,"1600000US0444270",51908,"Marana town"
"239","AZ","sahuarita","03201020100000",65828,2020,62645450,17998440,4979673,1303185,25218274,0,11770279,0,38005,199823,1337594,7410810,5105088,3443864,21693944,685968,36967738,0,0,0,37653706,"1600000US0462140",34134,"Sahuarita town"
