"","state.abb","name","government_id","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geo_id","name_midfile","sumlev","state","county","place","cousub","concit","funcstat","name_census","state.name","population"
"9941","PA","south fayette township","39300204100000",1266157,2021,38771598,34731713,2419509,0,0,0,629213,0,371688,0,619475,1540126,1176337,1314821,13570083,3796080,13805287,0,0,0,17601367,"4272160","township of south fayette",61,"42","003",NA,"72160",0,"A","south fayette township","Pennsylvania",18352
"9942","PA","spring township","39305501100000",1266158,2021,56412,15900000,56412,0,0,0,0,0,0,0,0,11619332,1666291,0,16600663,2464445,27421841,0,0,0,29886286,"4272856","township of spring",61,"42","109",NA,"72856",0,"A","spring township","Pennsylvania",1635
"9943","PA","north londonderry township","39303801000000",1266151,2021,20430552,13894902,430711,0,0,0,24583,316049,0,0,182896,3557950,543407,161406,4022277,1680035,6605005,0,0,0,8285040,"4255176","township of north londonderry",61,"42","075",NA,"55176",0,"A","north londonderry township","Pennsylvania",8910
"9944","PA","northampton township","39305601600000",1266152,2021,84830525,71269884,3042740,2253802,0,0,724687,937283,3883267,0,3656146,11796707,3122246,957436,23675580,-5591078,45143047,3828599,413360,0,39551969,"4254704","township of northampton",61,"42","111",NA,"54704",0,"A","northampton township","Pennsylvania",306
"9945","MN","newport","24208201300000",117523,2021,18644374,16530279,1436763,0,0,0,525267,359922,0,0,152065,2857301,74068,78356,3716141,1156518,5569348,716772,1720,1456243,6725866,"2745790","city of newport",162,"27","000","45790","00000",0,"A","newport city","Minnesota",3798
"9946","PA","ohara township","39300202700000",1266153,2021,13644079,9850607,3595920,0,0,0,0,3810609,0,0,197552,4621613,714572,0,8679453,1265574,12750064,0,0,0,14015638,"4256384","township of o hara",61,"42","003",NA,"56384",0,"A","ohara township","Pennsylvania",9288
"9947","PA","north franklin township","39306302100000",1266150,2021,777003,0,777003,0,74482,2928600,0,1030705,0,0,35915,131615,206905,0,1748629,227521,1859628,0,0,0,2087149,"4255040","township of north franklin",61,"42","125",NA,"55040",0,"A","north franklin township","Pennsylvania",4826
"9948","MO","republic","26203900200000",106187,2021,14027717,1276841,2479069,5341793,0,2000000,1454749,0,0,0,496820,7685315,237740,5846182,14317120,10977824,17108533,0,0,0,28086357,"2961238","city of republic",162,"29","000","61238","00000",0,"A","republic city","Missouri",18763
"9949","KS","prairie village","17204601300000",114567,2021,41399523,29803784,3835501,0,0,0,6540903,0,537783,0,681552,7190543,1250156,1749870,25047328,10140008,25097889,0,0,0,35237897,"2057575","city of prairie village",162,"20","000","57575","00000",0,"A","prairie village city","Kansas",22952
"9950","MN","watertown","24201001100000",116956,2021,5347582,4252852,611853,0,0,0,418504,613277,0,0,64373,2679947,146925,639842,3454853,1643589,5277978,0,0,0,6921567,"2768548","city of watertown",162,"27","000","68548","00000",0,"A","watertown city","Minnesota",4662
"9951","MN","zumbrota","24202500900000",117080,2021,4873072,3430000,632962,0,0,0,691854,0,0,0,118256,2401850,0,0,3691951,973520,5120281,0,0,0,6093801,"2772328","city of zumbrota",162,"27","000","72328","00000",0,"A","zumbrota city","Minnesota",3726
"9952","NY","haverstraw","33304400200000",1266230,2021,139495750,20130000,3266838,0,662767,4790000,3864968,0,100693406,0,945878,6914376,12761,1017117,39877957,2637702,45184509,0,0,0,47822211,"3632765","town of haverstraw",61,"36","087",NA,"32765",0,"A","haverstraw town","New York",39087
"9953","NY","oneida","33202701000000",1266231,2021,120085125,24499422,5406209,0,0,35129325,1876295,0,49683853,0,3490021,6830387,1500,53702,15854873,62769,22677693,0,0,0,22740462,"3654837","city of oneida",162,"36","000","54837","00000",0,"A","oneida city","New York",10335
"9954","NY","ulster","33305601800000",1266232,2021,48976756,3605000,2095578,0,0,0,1204610,0,40487482,0,1467276,3606338,1302405,0,12806466,1155178,16560031,0,0,0,17715209,"3675935","town of ulster",61,"36","111",NA,"75935",0,"A","ulster town","New York",12650
"9955","MN","ottertail","24205601200000",117312,2021,1767527,1385000,40686,190515,0,83000,68326,334254,0,0,0,417892,66730,24399,627462,231034,905449,0,0,0,1136483,"2749210","city of ottertail",162,"27","000","49210","00000",0,"A","ottertail city","Minnesota",633
"9956","KY","mount washington","18201550100000",115850,2021,43002462,1355736,1843652,0,10369221,11499035,13499018,0,4212654,0,190915,9730295,1390980,0,10211957,-295361,21628593,9730295,20235,0,21333232,"2154228","city of mount washington",162,"21","000","54228","00000",0,"A","mount washington city","Kentucky",18098
"9957","OH","ontario","36207050100000",84029,2021,15647168,6208769,1233229,308912,909397,0,5729607,42653,623555,201497,633702,4703413,605210,0,8184898,2017719,11475802,0,0,0,13493521,"3958520","city of ontario",162,"39","000","58520","00000",0,"A","ontario city","Ohio",6661
"9958","SD","box elder","42205270100000",98511,2021,0,11624140,0,0,0,0,0,1179844,0,0,0,5614253,1274253,6318594,9658531,6063561,16802070,0,0,0,22865631,"4606620","city of box elder",162,"46","000","06620","00000",0,"A","box elder city","South Dakota",11841
"9959","PA","hanover","39206701300000",126972,2021,64451125,51407308,5894758,1290746,0,0,0,11214578,2633341,0,2879107,22944744,2205451,136092,9525295,6380769,28430813,0,0,0,34811582,"4232448","borough of hanover",162,"42","000","32448","00000",0,"A","hanover borough","Pennsylvania",16430
"9960","OH","deer park","36203100800000",1266297,2021,6632881,2425675,812450,0,0,57306,2842375,0,314472,91768,165233,621583,178066,549803,3385623,1126111,3608964,0,0,0,4735075,"3921266","city of deer park",162,"39","000","21266","00000",0,"A","deer park city","Ohio",5429
"9961","NY","hyde park","33301400700000",1266296,2021,38340985,6049900,2973360,0,0,1224579,856146,0,26252659,0,778648,1334468,424063,1091734,10290373,674070,12466568,0,0,0,13140638,"3637209","town of hyde park",61,"36","027",NA,"37209",0,"A","hyde park town","New York",20994
"9962","AL","tarrant","01203702300000",110584,2021,20899859,0,2087154,210680,0,11760,9354528,0,0,0,371256,10075108,0,4704523,8521126,6849070,16451688,0,0,0,23300758,"0174976","city of tarrant",162,"01","000","74976","00000",0,"A","tarrant city","Alabama",6122
"9963","AZ","miami","03200400200000",110874,2021,9953798,0,1048151,136455,0,5041884,3662095,0,8064,53021,57149,1003771,1689625,402559,1651851,23078,4724728,0,0,0,4747806,"0446350","town of miami",162,"04","000","46350","00000",0,"A","miami town","Arizona",1538
"9964","AK","seldovia","02200900400000",103485,2021,482081,0,263861,0,0,0,190122,0,536,16222,27562,609114,425710,0,658404,-290818,1984046,0,0,0,1693228,"0268340","city of seldovia",162,"02","000","68340","00000",0,"A","seldovia city","Alaska",232
"9965","AK","saxman","02201000200000",95985,2021,1171952,152113,168504,0,531316,0,320019,0,0,27818,0,540274,807156,0,245335,-710073,2302838,0,0,0,1592765,"0267570","city of saxman",162,"02","000","67570","00000",0,"A","saxman city","Alaska",386
"9966","AR","menifee","04201570200000",101793,2021,0,0,0,0,0,11418,0,0,0,0,0,0,0,0,461403,60112,401291,0,0,0,461403,"0545200","town of menifee",162,"05","000","45200","00000",0,"A","menifee town","Arkansas",273
"9967","AR","murfreesboro","04205500400000",96226,2021,0,0,0,0,0,173155,0,0,0,0,0,0,0,0,1569242,420268,1148974,0,0,0,1569242,"0548290","city of murfreesboro",162,"05","000","48290","00000",0,"A","murfreesboro city","Arkansas",1498
"9968","AR","oakhaven","04202900500000",101799,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21763,7993,13770,0,0,0,21763,"0551080","town of oakhaven",162,"05","000","51080","00000",0,"A","oakhaven town","Arkansas",67
"9969","AR","palestine","04206200500000",101803,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0553150","city of palestine",162,"05","000","53150","00000",0,"A","palestine city","Arkansas",506
"9970","AR","parkin","04201900300000",110945,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0553600","city of parkin",162,"05","000","53600","00000",0,"A","parkin city","Arkansas",790
"9971","AR","rockport","04203000300000",101816,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0560020","city of rockport",162,"05","000","60020","00000",0,"A","rockport city","Arkansas",677
"9972","AR","rondo","04203900400000",96263,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0560590","town of rondo",162,"05","000","60590","00000",0,"A","rondo town","Arkansas",162
"9973","AR","smithville","04203850200000",96277,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0564910","town of smithville",162,"05","000","64910","00000",0,"A","smithville town","Arkansas",85
"9974","AR","star city","04204000300000",110968,2021,38785,0,38785,0,0,22209,428255,0,0,0,10545,0,0,0,2293971,287917,2006054,0,0,0,2293971,"0566440","city of star city",162,"05","000","66440","00000",0,"A","star city city","Arkansas",2171
"9975","AR","st charles","04200100400000",96279,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0561940","town of st charles",162,"05","000","61940","00000",0,"A","st charles town","Arkansas",205
"9976","AR","el dorado","04207000200000",103910,2021,526349,0,526349,42873,0,0,4728407,0,0,0,420546,0,0,0,32942853,5988720,26954133,0,0,0,32942853,"0521070","city of el dorado",162,"05","000","21070","00000",0,"A","el dorado city","Arkansas",17755
"9977","AR","st francis","04201101000000",96280,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0561970","city of st francis",162,"05","000","61970","00000",0,"A","st francis city","Arkansas",214
"9978","AR","success","04201101100000",96285,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0567550","town of success",162,"05","000","67550","00000",0,"A","success town","Arkansas",98
"9979","AR","thornton","04200700200000",96288,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0569050","city of thornton",162,"05","000","69050","00000",0,"A","thornton city","Arkansas",337
"9980","AR","tillar","04202200200000",96289,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0569230","city of tillar",162,"05","000","69230","00000",0,"A","tillar city","Arkansas",167
"9981","AR","tupelo","04203400700000",96296,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0570340","town of tupelo",162,"05","000","70340","00000",0,"A","tupelo town","Arkansas",72
"9982","AR","white hall","04203570100000",96313,2021,25012,0,25012,0,0,0,0,0,0,0,0,0,0,0,1332315,172214,1160101,0,0,0,1332315,"0575170","city of white hall",162,"05","000","75170","00000",0,"A","white hall city","Arkansas",5589
"9983","AR","watson","04202100400000",96308,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0573550","city of watson",162,"05","000","73550","00000",0,"A","watson city","Arkansas",184
"9984","AR","marion","04201800500000",96200,2021,1196549,17448557,1196549,124158,0,778640,0,0,0,0,0,0,0,0,14352961,1537327,12815634,0,0,0,14352961,"0544180","city of marion",162,"05","000","44180","00000",0,"A","marion city","Arkansas",13772
"9985","AR","wilmot","04200200700000",96319,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0575890","city of wilmot",162,"05","000","75890","00000",0,"A","wilmot city","Arkansas",417
"9986","CT","branford","07300500300000",32147,2021,161963463,94052660,18400737,0,0,125000,39842486,0,0,10325482,3547854,15403976,15610322,7388617,110212114,18779172,129835857,0,0,0,148615029,"0907310","town of branford",61,"09","170",NA,"07310",0,"A","branford town","Connecticut",28267
"9987","CO","greeley","06206201100000",32008,2021,192588865,114096886,32374729,591584,0,0,5270027,0,0,0,5680639,87611533,31473698,44983460,130169836,73798810,220439717,0,0,0,294238527,"0832155","city of greeley",162,"08","000","32155","00000",0,"A","greeley city","Colorado",108791
"9988","CT","danbury","07200100200000",32096,2021,652263394,208959170,60818531,5670301,0,21334040,89450854,0,253434715,0,4584391,37974904,123947264,1376583,222364643,3248503,382414891,0,0,0,385663394,"0918430","city of danbury",162,"09","000","18430","00000",0,"A","danbury city","Connecticut",86510
"9989","AR","mena","04205700300000",90268,2021,324118,0,324118,0,0,241086,828055,0,0,0,54061,0,0,0,7235155,2301748,4933407,0,0,0,7235155,"0545170","city of mena",162,"05","000","45170","00000",0,"A","mena city","Arkansas",5586
"9990","AR","springdale","04207200700000",31663,2021,278897802,211442366,21795245,0,0,0,37409307,0,5023218,0,3227666,11661325,16942363,6578316,73890649,17215459,91857194,427896,58018,168034,109072653,"0566080","city of springdale",162,"05","000","66080","00000",0,"A","springdale city","Arkansas",87315
"9991","AR","osceola","04204700800000",203830,2021,7711447,4927415,1771206,497991,0,0,0,0,0,0,514835,18867742,723178,100319,5008586,503617,24196208,0,0,0,24699825,"0552580","city of osceola",162,"05","000","52580","00000",0,"A","osceola city","Arkansas",6974
"9992","CT","east lyme","07300600300000",32158,2021,107618014,63216107,13510486,3031378,0,18014946,0,978381,4033419,0,4861678,13311012,24300197,1397386,64552856,649601,102911850,0,0,0,103561451,"0923400","town of east lyme",61,"09","180",NA,"23400",0,"A","east lyme town","Connecticut",18688
"9993","FL","campbellton","10203200200000",68713,2021,141068,0,18992,0,0,122076,0,0,0,0,0,116017,31753,75119,132491,-73782,429162,0,0,0,355380,"1209900","town of campbellton",162,"12","000","09900","00000",0,"A","campbellton town","Florida",191
"9994","FL","center hill","10206000200000",68802,2021,420126,0,24458,0,0,236669,147125,0,0,0,11874,240832,9143,0,882242,58044,1074173,0,0,0,1132217,"1211325","city of center hill",162,"12","000","11325","00000",0,"A","center hill city","Florida",845
"9995","AR","vilonia","04202300400000",96301,2021,79418,0,79418,0,0,0,0,0,0,0,0,0,0,0,1181276,-1771945,2953221,0,0,0,1181276,"0571960","city of vilonia",162,"05","000","71960","00000",0,"A","vilonia city","Arkansas",4287
"9996","AR","elkins","04207270100000",101755,2021,88616,13690000,88616,166738,0,339117,789649,0,0,0,16270,0,0,0,17931158,12912619,5018539,0,0,0,17931158,"0521190","city of elkins",162,"05","000","21190","00000",0,"A","elkins city","Arkansas",3600
"9997","FL","otter creek","10203880100000",69866,2021,8580,0,8580,0,0,0,0,0,0,0,0,32031,480517,0,89760,449745,152563,0,0,0,602308,"1253500","town of otter creek",162,"12","000","53500","00000",0,"A","otter creek town","Florida",103
"9998","AR","crossett","04200200100000",149877,2021,239387,0,239387,0,0,0,0,0,0,0,0,0,0,0,2770896,778546,1992350,0,0,0,2770896,"0516240","city of crossett",162,"05","000","16240","00000",0,"A","crossett city","Arkansas",4828
"9999","FL","lake wales","10205301400000",69492,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1238950","city of lake wales",162,"12","000","38950","00000",0,"A","lake wales city","Florida",16350
"10000","FL","opa-locka","10201302000000",1266989,2021,44007338,7647946,18876981,0,4162079,0,4397509,0,318114,0,1818379,14018050,2466875,158486,19417230,4078341,31982300,0,0,0,36060641,"1251650","city of opa-locka",162,"12","000","51650","00000",0,"A","opa-locka city","Florida",16469
"10001","FL","havana","10202000400000",92003,2021,4820764,643000,638079,0,2563303,0,820333,1045493,0,0,156049,3842675,134365,171657,667640,-558857,5375194,0,0,0,4816337,"1229150","town of havana",162,"12","000","29150","00000",0,"A","havana town","Florida",1754
"10002","AR","alma","04201700100000",110940,2021,130578,9530000,130578,0,0,0,625215,83168,0,0,78115,0,0,0,7969496,823601,7145895,0,0,0,7969496,"0500970","city of alma",162,"05","000","00970","00000",0,"A","alma city","Arkansas",5827
"10003","AR","kensett","04207300700000",96175,2021,0,0,0,0,0,52949,0,0,0,0,0,0,0,0,1087915,2067,1085848,0,0,0,1087915,"0536430","city of kensett",162,"05","000","36430","00000",0,"A","kensett city","Arkansas",1403
"10004","FL","neptune beach","10201600500000",69753,2021,7833465,0,2761317,0,450293,2360000,384222,0,1082172,0,454210,8588500,834023,371305,5704942,3535649,11963121,0,0,0,15498770,"1248100","city of neptune beach",162,"12","000","48100","00000",0,"A","neptune beach city","Florida",7213
"10005","AR","arkansas city","04202100100000",110948,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0501990","city of arkansas city",162,"05","000","01990","00000",0,"A","arkansas city city","Arkansas",381
"10006","GA","franklin springs","11205900300000",105163,2021,49035,0,39079,0,0,0,0,0,0,0,9956,364309,241777,207512,616146,292239,1137505,0,0,0,1429744,"1331320","city of franklin springs",162,"13","000","31320","00000",0,"A","franklin springs city","Georgia",1155
"10007","AR","ashdown","04204100100000",110969,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0502380","city of ashdown",162,"05","000","02380","00000",0,"A","ashdown city","Arkansas",4262
"10008","IL","glenwood","14201603500000",92342,2021,27634277,10262297,1255652,59924,1701043,2674655,10602084,752367,867548,0,211074,6413038,1039399,0,7965162,1236928,14180671,0,0,0,15417599,"1730029","village of glenwood",162,"17","000","30029","00000",0,"A","glenwood village","Illinois",8666
"10009","GA","tallapoosa","11207100300000",96535,2021,6901335,0,1187102,108267,0,5483648,57272,0,0,0,65046,4125908,24230,725981,2620407,1263335,6233191,0,0,0,7496526,"1375300","city of tallapoosa",162,"13","000","75300","00000",0,"A","tallapoosa city","Georgia",3224
"10010","GA","garden city","11202500100000",111326,2021,15189872,1840148,2559309,291622,0,7980210,2343106,0,0,0,175477,8921016,85174,3688360,8918604,4564963,17048191,0,0,0,21613154,"1332048","city of garden city",162,"13","000","32048","00000",0,"A","garden city city","Georgia",10297
"10011","IL","broadview","14201601100000",96666,2021,61278051,14390944,2444559,0,119039,0,37361617,0,6961892,0,0,7899486,785934,920768,15895918,1367429,24134677,0,0,0,25502106,"1708446","village of broadview",162,"17","000","08446","00000",0,"A","broadview village","Illinois",7996
"10012","AR","aubrey","04203970100000",96018,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0502680","town of aubrey",162,"05","000","02680","00000",0,"A","aubrey town","Arkansas",108
"10013","IL","orland park","14201607200000",111789,2021,135655093,57418052,20528197,0,4008938,0,33892971,0,15865867,0,2566224,47570543,4429550,0,64380171,12797469,103582795,32202153,213565,0,116380264,"1756640","village of orland park",162,"17","000","56640","00000",0,"A","orland park village","Illinois",58730
"10014","GA","adel","11203700100000",1266992,2021,8450731,0,6262284,351565,0,1549087,0,212120,0,0,287795,21710544,712184,693587,2153357,-932956,26202628,0,0,0,25269672,"1300576","city of adel",162,"13","000","00576","00000",0,"A","adel city","Georgia",5573
"10015","AR","bearden","04205200100000",96025,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0504420","city of bearden",162,"05","000","04420","00000",0,"A","bearden city","Arkansas",774
"10016","IN","gary","15204500500000",170536,2021,0,160089671,0,4241135,5269000,0,0,0,0,0,0,0,0,0,262147529,44334166,217813363,0,0,0,262147529,"1827000","city of gary",162,"18","000","27000","00000",0,"A","gary city","Indiana",69086
"10017","AR","burdette","04204750100000",91944,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0509880","town of burdette",162,"05","000","09880","00000",0,"A","burdette town","Arkansas",142
"10018","IL","willow branch township","14307400800000",112372,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854793,55341,799452,0,0,0,854793,"1781906","township of willow branch",61,"17","147",NA,"81906",0,"A","willow branch township","Illinois",963
"10019","IL","harrisburg","14208300400000",1266996,2021,17176586,0,174210,0,3441738,0,9958835,0,2368008,0,1233796,6682150,0,388618,8157930,3701227,11527471,0,0,0,15228698,"1733136","city of harrisburg",162,"17","000","33136","00000",0,"A","harrisburg city","Illinois",8223
"10020","GA","cusseta","11202600100000",1266999,2021,284329,0,269329,0,0,0,0,0,0,0,15000,1366139,0,629815,6675363,1223280,7448037,0,0,0,8671317,"1321017","unified government of cusseta-chattahoochee county",162,"13","000","21017","00000",0,"A","cusseta-chattahoochee county unified government","Georgia",9568
"10021","IL","sherman","14208450100000",93032,2021,7193522,5518716,680122,0,0,609501,0,0,0,0,65223,852964,342703,149200,3132325,945180,3532012,0,0,0,4477192,"1769342","village of sherman",162,"17","000","69342","00000",0,"A","sherman village","Illinois",4674
"10022","AR","de queen","04206700200000",111001,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0518490","city of de queen",162,"05","000","18490","00000",0,"A","de queen city","Arkansas",6107
"10023","IL","lynwood","14201650900000",92584,2021,35770450,1340000,3266114,0,0,575652,25339423,0,4732596,0,166665,4482566,1206952,0,5166014,-1123114,11978646,0,0,0,10855532,"1745421","village of lynwood",162,"17","000","45421","00000",0,"A","lynwood village","Illinois",9120
"10024","AR","denning","04202400400000",110952,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0518370","town of denning",162,"05","000","18370","00000",0,"A","denning town","Arkansas",199
"10025","IL","mulberry grove","14200300200000",92704,2021,0,0,0,0,0,0,0,0,0,0,0,15822995,114736439,0,-20372041,-20422046,98913444,0,0,0,110187393,"1751284","village of mulberry grove",162,"17","000","51284","00000",0,"A","mulberry grove village","Illinois",520
"10026","IL","midlothian","14201605900000",1266997,2021,61958146,20819348,1501704,0,0,416003,22227290,0,15768688,0,443007,7485218,1345582,0,12682685,2149666,19363819,0,0,0,21513485,"1748892","village of midlothian",162,"17","000","48892","00000",0,"A","midlothian village","Illinois",14315
"10027","AR","dermott","04200900100000",110935,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0518520","city of dermott",162,"05","000","18520","00000",0,"A","dermott city","Arkansas",2650
"10028","IL","summit","14201609300000",93120,2021,63834053,5934520,3174689,0,459394,0,27375930,0,25796901,0,1092619,5294923,890521,830824,11625527,116148,18525647,0,1277259,0,18641795,"1773638","village of summit",162,"17","000","73638","00000",0,"A","summit village","Illinois",11162
"10029","IL","victoria","14204801000000",93187,2021,356329,0,3558,0,0,352771,0,0,0,0,0,111507,0,0,1388873,1284894,215486,0,0,0,1500380,"1777811","village of victoria",162,"17","000","77811","00000",0,"A","victoria village","Illinois",270
"10030","IL","westchester","14201609600000",93226,2021,114243929,29910018,1854192,0,3756398,3505996,73058997,686407,1778200,0,380128,11221417,377814,0,15961899,-3486448,31047578,0,0,0,27561130,"1780047","village of westchester",162,"17","000","80047","00000",0,"A","westchester village","Illinois",16896
"10031","GA","sandersville","11215000400000",105186,2021,21014683,0,2409486,0,0,18163827,441370,0,0,0,0,23083092,825831,795576,4751429,3851774,25604154,0,0,0,29455928,"1368208","city of sandersville",162,"13","000","68208","00000",0,"A","sandersville city","Georgia",5814
"10032","AR","hope","04202900300000",48260,2021,18376929,13405456,651977,0,0,60674,2125786,0,0,0,325948,3348128,1084862,0,7253504,2888334,8798160,0,0,0,11686494,"0533190","city of hope",162,"05","000","33190","00000",0,"A","hope city","Arkansas",8940
"10033","DE","harrington","08200100900000",196463,2021,10664057,0,1449271,0,7876902,0,152168,0,0,0,203672,3725703,415656,82601,1471243,-265779,5960982,0,0,0,5695203,"1033120","city of harrington",162,"10","000","33120","00000",0,"A","harrington city","Delaware",3776
"10034","GA","clayton","11211900100000",70782,2021,3164585,0,605313,0,1338341,815955,381143,0,0,0,23833,4014109,0,2023313,1793940,1860952,5970410,3488892,0,0,7831362,"1316656","city of clayton",162,"13","000","16656","00000",0,"A","clayton city","Georgia",1991
"10035","IL","shelbyville township","14308702000000",93028,2021,0,0,0,0,0,0,0,333880,0,0,0,0,0,0,441776,-83977,525753,0,0,0,441776,"1769199","township of shelbyville",61,"17","173",NA,"69199",0,"A","shelbyville township","Illinois",4503
"10036","IL","vermont","14202902000000",93181,2021,539819,0,70155,0,0,469664,0,0,0,0,0,279756,0,45877,230948,-69002,625583,0,0,0,556581,"1777642","village of vermont",162,"17","000","77642","00000",0,"A","vermont village","Illinois",568
"10037","AR","eureka springs","04200800400000",103911,2021,245907,1566917,245907,450264,0,37113,1619521,0,0,0,231459,0,0,0,12423504,2236178,10187326,0,0,0,12423504,"0522240","city of eureka springs",162,"05","000","22240","00000",0,"A","eureka springs city","Arkansas",2165
"10038","IL","oquawka","14203600600000",92790,2021,793885,0,20861,0,0,773024,0,0,0,0,0,318671,0,0,549085,102749,765007,0,0,0,867756,"1756237","village of oquawka",162,"17","000","56237","00000",0,"A","oquawka village","Illinois",1131
"10039","FL","esto","10203050100000",101878,2021,162631,0,60763,0,0,101868,0,0,0,0,0,69988,49511,150193,93405,47869,315228,0,0,0,363097,"1221250","town of esto",162,"12","000","21250","00000",0,"A","esto town","Florida",341
"10040","IL","west chicago","14202201500000",74414,2021,37191858,0,7304641,0,2028371,0,17725625,5226317,6979696,0,2228525,15312869,376506,1700033,26111491,10249374,33251525,0,479129,0,43500899,"1780060","city of west chicago",162,"17","000","80060","00000",0,"A","west chicago city","Illinois",25621
"10041","AR","emerson","04201400100000",96102,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0521580","town of emerson",162,"05","000","21580","00000",0,"A","emerson town","Arkansas",292
"10042","AR","fargo","04204840100000",96107,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0523140","town of fargo",162,"05","000","23140","00000",0,"A","fargo town","Arkansas",59
"10043","IN","lebanon","15200600300000",170604,2021,0,68537000,0,0,0,0,0,0,0,0,0,0,0,0,175691481,13838431,161853050,0,0,0,175691481,"1842624","city of lebanon",162,"18","000","42624","00000",0,"A","lebanon city","Indiana",16716
"10044","IL","harrisburg township","14308300600000",92395,2021,115876,0,0,115876,0,0,0,0,0,0,0,0,67961,0,574779,154847,487893,0,0,0,642740,"1733149","township of harrisburg",61,"17","165",NA,"33149",0,"A","harrisburg township","Illinois",10044
"10045","AR","fifty-six","04206990100000",96109,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0523680","town of fifty six",162,"05","000","23680","00000",0,"A","fifty-six city","Arkansas",158
"10046","AR","gillett","04200100300000",96123,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0526980","city of gillett",162,"05","000","26980","00000",0,"A","gillett city","Arkansas",566
"10047","AR","glenwood","04205500300000",96126,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0527310","city of glenwood",162,"05","000","27310","00000",0,"A","glenwood city","Arkansas",2068
"10048","AR","gould","04204000100000",96128,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0527730","city of gould",162,"05","000","27730","00000",0,"A","gould city","Arkansas",660
"10049","IN","german township","15308200300000",112981,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1827486","township of german",61,"18","163",NA,"27486",0,"A","german township","Indiana",7164
"10050","IN","nevins township","15308400600000",113294,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1852308","township of nevins",61,"18","167",NA,"52308",0,"A","nevins township","Indiana",1827
"10051","IN","grabill","15200200200000",199978,2021,0,1337000,0,0,0,0,0,0,0,0,0,0,0,0,2347130,517124,1830006,0,0,0,2347130,"1828494","town of grabill",162,"18","000","28494","00000",0,"A","grabill town","Indiana",1111
"10052","AR","hamburg","04200200300000",110921,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0529500","city of hamburg",162,"05","000","29500","00000",0,"A","hamburg city","Arkansas",2533
