"","state.abb","name","government_id","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geo_id","name_midfile","sumlev","state","county","place","cousub","concit","funcstat","name_census","state.name","population"
"6085","IA","huxley","16208500600000",114103,2022,0,22352000,3687,0,0,0,0,355296,0,0,199334,2620716,1253174,360805,20853193,9254514,15833374,0,0,0,25087888,"1937920","city of huxley",162,"19","000","37920","00000",0,"A","huxley city","Iowa",4249
"6086","IN","west lafayette","15207900400000",170761,2022,0,45255000,0,0,0,0,0,0,0,0,0,0,0,0,105290867,8358954,96931913,0,0,0,105290867,"1882862","city of west lafayette",162,"18","000","82862","00000",0,"A","west lafayette city","Indiana",44591
"6087","FL","north miami beach","10201301900000",32290,2022,231055546,98274291,25562897,0,5019054,21516075,69178240,0,4937969,0,3655010,78465094,4599814,24363882,53129393,42466237,118091946,0,0,0,160558183,"1249475","city of north miami beach",162,"12","000","49475","00000",0,"A","north miami beach city","Florida",43667
"6088","CO","windsor","06206202700000",103782,2022,34430422,18461447,6367700,0,8566300,0,0,1192400,0,0,968719,35441386,6996235,40266219,41532640,60639856,63596624,0,0,0,124236480,"0885485","town of windsor",162,"08","000","85485","00000",0,"A","windsor town","Colorado",32718
"6089","IL","chicago","14201601600000",32795,2022,73965305000,26882986000,6226434000,0,450000000,1539160000,35436606000,0,1835039000,0,0,4188847000,924289000,184594000,7550396000,-510399000,13358525000,0,0,0,12848126000,"1714000","city of chicago",162,"17","000","14000","00000",0,"A","chicago city","Illinois",2746352
"6090","MI","hersey","23206700200000",1266578,2022,54095,16000,38095,0,0,0,0,0,0,0,0,55776,85645,0,104602,17350,228673,0,0,0,246023,"2637820","village of hersey",162,"26","000","37820","00000",0,"A","hersey village","Michigan",355
"6091","IL","woodridge","14202250600000",93267,2022,94227498,34440671,9968901,0,0,0,42753343,5819683,3604024,0,2200559,14259509,1224066,724306,31203858,8294955,39116784,10581072,4144676,0,47411739,"1783245","village of woodridge",162,"17","000","83245","00000",0,"A","woodridge village","Illinois",34148
"6092","MO","bridgeton","26209501300000",97938,2022,51800755,27859952,3335479,0,0,6859646,13047780,0,0,0,682492,4598247,1071509,49466,22492101,213333,27997990,0,0,0,28211323,"2908398","city of bridgeton",162,"29","000","08398","00000",0,"A","bridgeton city","Missouri",11450
"6093","UT","virgin","45202701100000",102300,2022,704414,152786,222646,0,0,32533,0,0,0,0,10455,656321,122931,975340,710861,1246423,1219030,0,0,0,2465453,"4980530","town of virgin",162,"49","000","80530","00000",0,"A","virgin town","Utah",667
"6094","OH","greenfield township","36303900500000",83241,2022,0,0,0,0,0,0,0,0,0,0,0,0,269427,0,273290,-30393,573110,0,0,0,542717,"3932102","township of greenfield",61,"39","077",NA,"32102",0,"A","greenfield township","Ohio",1358
"6095","NJ","warren township","31301800900000",121894,2022,107061386,8091000,0,0,0,3410000,14016368,0,0,0,0,0,0,0,108284662,3053603,105231059,0,0,0,108284662,"3476940","township of warren",61,"34","035",NA,"76940",0,"A","warren township","New Jersey",15915
"6096","IL","lake zurich","14204901400000",92520,2022,93515287,19432323,7230325,0,1107795,0,57991666,0,2846689,0,2179869,21206693,810124,444296,29819072,9880611,42399574,0,0,0,52280185,"1741742","village of lake zurich",162,"17","000","41742","00000",0,"A","lake zurich village","Illinois",19792
"6097","AK","saxman","02201000200000",95985,2022,1390660,143861,426649,0,0,512604,307546,0,0,264973,0,630863,29293,0,684691,-454227,1799074,0,0,0,1344847,"0267570","city of saxman",162,"02","000","67570","00000",0,"A","saxman city","Alaska",386
"6098","FL","edgewood","10204880300000",69007,2022,4201263,0,1626247,0,0,0,2266390,0,35691,0,137689,482593,57126,2268,3779762,219284,4102465,0,0,0,4321749,"1219900","city of edgewood",162,"12","000","19900","00000",0,"A","edgewood city","Florida",2680
"6099","FL","keystone heights","10201000200000",148116,2022,512330,0,482244,0,0,0,0,0,0,0,30086,60792,155870,321943,1034086,-76352,1649043,0,0,0,1572691,"1236475","city of keystone heights",162,"12","000","36475","00000",0,"A","keystone heights city","Florida",1443
"6100","NY","bethlehem","33300100200000",82193,2022,46952739,36395000,8838543,0,0,0,0,2846896,0,0,1609196,15485937,1720798,443016,35608325,14061858,39196218,0,0,0,53258076,"3606354","town of bethlehem",61,"36","001",NA,"06354",0,"A","bethlehem town","New York",35049
"6101","IL","new boston","14206600500000",73207,2022,745967,232000,171571,0,0,342396,0,0,0,0,0,863712,51369,55354,220361,55121,1135675,0,0,0,1190796,"1752220","city of new boston",162,"17","000","52220","00000",0,"A","new boston city","Illinois",613
"6102","NY","rye","33306001500000",122463,2022,121903206,20034291,7844692,0,0,0,1085569,2370041,87493545,0,1557850,12935197,785577,1939764,38691164,6327921,48023781,0,0,0,54351702,"3664320","town of rye",61,"36","119",NA,"64320",0,"A","rye town","New York",49609
"6103","NJ","fort lee","31200201900000",121513,2022,104825569,46705000,0,0,60078,0,45098712,0,183006556,0,12783421,0,0,0,187601855,9959028,177642827,0,0,0,187601855,"3424420","borough of fort lee",162,"34","000","24420","00000",0,"A","fort lee borough","New Jersey",40175
"6104","OH","cleveland","36201801400000",36922,2022,3610810000,2030195000,650009000,0,57898000,0,613353000,7250000,77665000,60518000,45677000,766913000,324811000,67289000,719980000,489649000,1389344000,0,0,0,1878993000,"3916000","city of cleveland",162,"39","000","16000","00000",0,"A","cleveland city","Ohio",372632
"6105","OH","new holland","36206500500000",98355,2022,0,0,0,0,1479208,0,0,0,0,0,0,461925,142032,0,1161909,24325,1741541,0,0,0,1765866,"3954726","village of new holland",162,"39","000","54726","00000",0,"A","new holland village","Ohio",803
"6106","TN","spring hill","43206000300000",88006,2022,98896795,81381555,12498507,0,0,4118000,0,366989,0,0,828908,26718214,1367602,12415799,39877583,35525612,44853586,0,0,0,80379198,"4770580","town of spring hill",162,"47","000","70580","00000",0,"A","spring hill city","Tennessee",50689
"6107","OH","kingston township","36302100800000",83456,2022,0,0,0,0,0,0,0,0,0,0,0,28080,353642,0,262951,-122753,767426,0,0,0,644673,"3940362","township of kingston",61,"39","041",NA,"40362",0,"A","kingston township","Ohio",2412
"6108","CA","hermosa beach","05201902000000",67354,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0633364","city of hermosa beach",162,"06","000","33364","00000",0,"A","hermosa beach city","California",19736
"6109","IN","winfield township","15304501100000",113175,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1884896","township of winfield",61,"18","089",NA,"84896",0,"A","winfield township","Indiana",12926
"6110","AK","wrangell","02203600100000",31609,2022,8280904,0,2366849,0,357577,0,5162924,0,0,3718597,393554,9164326,3181374,423075,5802242,-1167053,19738070,0,0,0,18571017,"0286380","city and borough of wrangell",162,"02","000","86380","00000",0,"A","wrangell city and borough","Alaska",2126
"6111","IN","elkhart","15202000200000",170514,2022,0,67017906,0,0,0,0,0,0,0,0,0,0,0,0,204591207,14545283,190045924,0,0,0,204591207,"1820728","city of elkhart",162,"18","000","20728","00000",0,"A","elkhart city","Indiana",53913
"6112","IN","nashville","15200700100000",197929,2022,0,4264313,0,0,0,4267100,0,0,0,0,0,0,0,0,7691138,330030,7361108,0,0,0,7691138,"1852038","town of nashville",162,"18","000","52038","00000",0,"A","nashville town","Indiana",1254
"6113","IN","winfield","15204520100000",189677,2022,0,11271000,0,0,0,0,0,0,0,0,0,0,0,0,27552836,5689489,21863347,0,0,0,27552836,"1884878","town of winfield",162,"18","000","84878","00000",0,"A","winfield town","Indiana",7180
"6114","IN","brookville township","15302400300000",113074,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1808200","township of brookville",61,"18","047",NA,"08200",0,"A","brookville township","Indiana",5697
"6115","IN","cedar creek township","15304500200000",112968,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1811026","township of cedar creek",61,"18","089",NA,"11026",0,"A","cedar creek township","Indiana",12730
"6116","CA","brawley","05201300100000",31764,2022,40396633,12575000,13747643,0,7690296,695986,0,2229198,4701358,0,664541,22107030,2812004,3904909,13233000,22026059,20030884,0,0,0,42056943,"0608058","city of brawley",162,"06","000","08058","00000",0,"A","brawley city","California",26421
"6117","IN","sugar creek township","15308401200000",107824,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1873970","township of sugar creek",61,"18","167",NA,"73970",0,"A","sugar creek township","Indiana",7161
"6118","IN","ohio township","15308700700000",112983,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1856178","township of ohio",61,"18","173",NA,"56178",0,"A","ohio township","Indiana",41245
"6119","IN","campbell township","15308700300000",113144,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1809964","township of campbell",61,"18","173",NA,"09964",0,"A","campbell township","Indiana",1110
"6120","IN","dalton township","15308900500000",113310,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1816714","township of dalton",61,"18","177",NA,"16714",0,"A","dalton township","Indiana",622
"6121","IN","boone township","15306400100000",107637,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1806580","township of boone",61,"18","127",NA,"06580",0,"A","boone township","Indiana",6103
"6122","IN","liberty township","15309100500000",107728,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1843524","township of liberty",61,"18","181",NA,"43524",0,"A","liberty township","Indiana",2023
"6123","IN","vincennes","15204200700000",189684,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1879208","city of vincennes",162,"18","000","79208","00000",0,"A","vincennes city","Indiana",16768
"6124","IN","perrysville","15208300600000",112914,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1859238","town of perrysville",162,"18","000","59238","00000",0,"A","perrysville town","Indiana",455
"6125","IN","lost creek township","15308400500000",113293,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1845018","township of lost creek",61,"18","167",NA,"45018",0,"A","lost creek township","Indiana",11240
"6126","IN","ferdinand township","15301900500000",113051,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1823008","township of ferdinand",61,"18","037",NA,"23008",0,"A","ferdinand township","Indiana",3610
"6127","IN","jeffersonville township","15301000400000",113005,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1838367","township of jeffersonville",61,"18","019",NA,"38367",0,"A","jeffersonville township","Indiana",61472
"6128","IN","merrillville","15204590100000",112749,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1848528","town of merrillville",162,"18","000","48528","00000",0,"A","merrillville town","Indiana",36443
"6129","FL","fort lauderdale","10200600400000",32271,2022,1239886276,817775908,98315440,0,31362624,18485000,70367247,83870799,11050366,0,37445910,411821213,41857873,7635182,267501361,130801520,598014109,23229533,23500,0,728815629,"1224000","city of fort lauderdale",162,"12","000","24000","00000",0,"A","fort lauderdale city","Florida",182775
"6130","FL","golf","10205050100000",69145,2022,1279994,0,473144,0,697486,0,0,0,0,0,109364,2756351,1015655,0,1508668,762120,4518554,0,0,0,5280674,"1226550","village of golf",162,"12","000","26550","00000",0,"A","golf village","Florida",257
"6131","KY","russell","18204500500000",1266592,2022,10987609,5000,437325,0,0,1817696,6531120,0,1974783,0,166878,2105637,441868,1040891,3731875,1204267,6116004,0,0,0,7320271,"2167458","city of russell",162,"21","000","67458","00000",0,"A","russell city","Kentucky",3747
"6132","ME","athens","20301300200000",116417,2022,739642,200629,46026,0,0,153358,32463,0,266165,0,41003,3045,1345180,89991,2236944,157434,3517726,0,0,0,3675160,"2301885","town of athens",61,"23","025",NA,"01885",0,"A","athens town","Maine",955
"6133","OH","pickerington","36202300900000",84111,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3962498","city of pickerington",162,"39","000","62498","00000",0,"A","pickerington city","Ohio",23102
"6134","ME","eddington","20301001700000",116390,2022,1085499,1017041,67197,0,0,0,0,0,0,0,0,119436,291730,12352,4210120,802448,3831190,0,0,0,4633638,"2322535","town of eddington",61,"23","019",NA,"22535",0,"A","eddington town","Maine",2189
"6135","ME","calais","20201500100000",33890,2022,14307026,0,2659762,0,260897,8209677,65849,0,2784025,0,235306,4986996,9715233,1808282,5451809,3060443,18901877,0,0,0,21962320,"2309585","city of calais",162,"23","000","09585","00000",0,"A","calais city","Maine",3078
"6136","MN","edina","24202700800000",117090,2022,236459845,144213169,21194378,0,750000,0,61084825,0,3449286,0,5759679,78936369,7064227,4943744,46062650,7245512,129761478,0,0,0,137006990,"2718188","city of edina",162,"27","000","18188","00000",0,"A","edina city","Minnesota",53487
"6137","ME","cherryfield","20301500900000",106290,2022,592776,0,112086,0,0,46986,133137,0,283063,0,17504,232479,1417864,0,2350778,-32554,4033675,0,0,0,4001121,"2312455","town of cherryfield",61,"23","029",NA,"12455",0,"A","cherryfield town","Maine",1107
"6138","ME","fayette","20300600900000",106330,2022,599804,422500,134562,0,0,0,13795,0,0,0,0,16962,342543,0,4159753,423273,4095985,0,0,0,4519258,"2324950","town of fayette",61,"23","011",NA,"24950",0,"A","fayette town","Maine",1163
"6139","MN","faribault","24206600200000",64933,2022,56231545,26498510,3214646,0,40250,0,22243768,0,2248719,0,1922913,17360979,4309763,3397651,15143753,2421209,37790937,0,0,0,40212146,"2720546","city of faribault",162,"27","000","20546","00000",0,"A","faribault city","Minnesota",24454
"6140","ME","waite","20301504200000",106501,2022,2381,0,2381,0,0,0,0,0,0,0,0,17438,72907,0,225729,-9470,325544,0,0,0,316074,"2379375","town of waite",61,"23","029",NA,"79375",0,"A","waite town","Maine",66
"6141","OH","ironton","36204400500000",83401,2022,0,15196596,0,0,1121512,0,5882441,0,733844,597740,0,9201358,1624096,0,5925201,-1001787,17752442,0,0,0,16750655,"3937464","city of ironton",162,"39","000","37464","00000",0,"A","ironton city","Ohio",10572
"6142","NJ","paramus","31200204400000",154425,2022,118579305,23925000,0,0,0,39543584,51053720,0,89872188,0,2322784,0,0,0,191479247,3112504,188366743,0,0,0,191479247,"3455950","borough of paramus",162,"34","000","55950","00000",0,"A","paramus borough","New Jersey",26689
"6143","ME","caswell","20300201100000",106284,2022,266484,0,65866,0,0,191762,8856,0,0,0,0,2474,493686,0,1004974,251408,1249726,0,0,0,1501134,"2311335","town of caswell",61,"23","003",NA,"11335",0,"A","caswell town","Maine",296
"6144","MN","st cloud","24207302100000",90165,2022,323191239,102045000,16206079,0,3754702,82721697,79401684,0,21628747,0,5905380,47799585,6973623,10951616,43506332,-18122634,127353790,14299267,4942,1159514,109231156,"2756896","city of st cloud",162,"27","000","56896","00000",0,"A","st cloud city","Minnesota",68882
"6145","MT","kalispell","27201500200000",35370,2022,56454220,5269155,9228075,0,23571826,0,9989173,0,3008656,0,2098547,27850551,2308980,15680016,15998895,21201304,40637138,4488031,987352,803128,61838442,"3040075","city of kalispell",162,"30","000","40075","00000",0,"A","kalispell city","Montana",24579
"6146","NJ","west caldwell township","31300760600000",121806,2022,1189850462,9750000,0,0,0,30565205,0,0,0,0,0,0,0,0,75564974,3241816,72323158,0,0,0,75564974,"3478510","township of west caldwell",61,"34","013",NA,"78510",0,"A","west caldwell township","New Jersey",11020
"6147","NJ","little ferry","31200203000000",56336,2022,36665100,9955000,0,0,101424,959000,8297389,0,14666042,0,1388726,0,0,0,44796944,2865790,41931154,0,0,0,44796944,"3440680","borough of little ferry",162,"34","000","40680","00000",0,"A","little ferry borough","New Jersey",10985
"6148","OH","hilliard","36202501200000",83327,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3935476","city of hilliard",162,"39","000","35476","00000",0,"A","hilliard city","Ohio",37113
"6149","OH","upper arlington","36202502100000",55723,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3979002","city of upper arlington",162,"39","000","79002","00000",0,"A","upper arlington city","Ohio",36793
"6150","OH","hamilton township","36308300400000",83269,2022,0,2595000,0,0,380666,0,0,0,0,0,0,1552046,1732496,0,11763466,2060456,12987552,0,0,0,15048008,"3933068","township of hamilton",61,"39","165",NA,"33068",0,"A","hamilton township","Ohio",30595
"6151","OH","lakewood","36201802600000",36925,2022,245920108,74129997,47441878,0,11835458,21311732,48799821,295669,6961515,3208640,8102884,37021288,8489540,3544064,54715409,25993675,77776626,0,0,0,103770301,"3941664","city of lakewood",162,"39","000","41664","00000",0,"A","lakewood city","Ohio",50929
"6152","OH","delaware","36202100200000",45493,2022,149878405,41961405,7830110,0,32892957,9400000,36112664,645410,4993587,2795448,9450428,37176544,4884635,22575946,43012257,34209131,73440251,0,0,0,107649382,"3921434","city of delaware",162,"39","000","21434","00000",0,"A","delaware city","Ohio",41308
"6153","OH","flushing township","36300700200000",125306,2022,0,28600,0,0,0,0,0,0,0,0,0,0,243715,0,241842,49649,435908,0,0,0,485557,"3927566","township of flushing",61,"39","013",NA,"27566",0,"A","flushing township","Ohio",1947
"6154","ME","mars hill","20300203900000",106396,2022,937509,765761,36840,0,0,0,0,12594,0,0,32608,120183,156431,0,2878591,-105682,3260887,0,0,0,3155205,"2343710","town of mars hill",61,"23","003",NA,"43710",0,"A","mars hill town","Maine",1357
"6155","ME","beaver cove","20301190100000",106254,2022,60852,13158,47694,0,0,0,0,0,0,0,0,4527,21502,0,589778,-555,616362,0,0,0,615807,"2303740","town of beaver cove",61,"23","021",NA,"03740",0,"A","beaver cove town","Maine",130
"6156","OK","granite","37202800200000",125643,2022,0,0,0,0,0,0,0,0,0,0,0,1553098,0,0,85,-48178,1601361,0,0,0,1553183,"4030950","city of granite",162,"40","000","30950","00000",0,"A","granite town","Oklahoma",1627
"6157","OH","kelleys island","36202200500000",98307,2022,0,0,0,0,1326722,39748,0,0,0,0,0,830750,499985,0,1374074,431842,2272967,0,0,0,2704809,"3939662","village of kelleys island",162,"39","000","39662","00000",0,"A","kelleys island village","Ohio",257
"6158","WI","oconto falls","50304301600000",131392,2022,10896789,0,932572,0,6165837,2968056,0,943326,299420,0,530904,5913908,2117029,406058,2381886,2406551,8412330,0,0,0,10818881,"5559425","town of oconto falls",61,"55","083",NA,"59425",0,"A","oconto falls town","Wisconsin",1259
"6159","WI","appleton","50204500100000",39895,2022,248102689,116982481,30205154,0,0,87545000,0,30241626,4856734,0,8239607,59462050,20806915,10183136,69896865,27873845,132475121,0,0,0,160348966,"5502375","city of appleton",162,"55","000","02375","00000",0,"A","appleton city","Wisconsin",75681
"6160","IA","pocahontas","16207600600000",114013,2022,0,6225000,0,0,0,0,0,179569,0,0,58000,3799170,460096,282367,3079251,2950502,4670382,0,0,0,7620884,"1963975","city of pocahontas",162,"19","000","63975","00000",0,"A","pocahontas city","Iowa",1871
"6161","MA","ware","22300801600000",34068,2022,42699063,3160000,4866496,0,0,1373289,10713086,0,21924143,0,502945,4530353,19932940,593808,20331155,4004272,41383984,1300178,3030,0,45388256,"2572880","town of ware",61,"25","015",NA,"72880",0,"A","ware town","Massachusetts",10061
"6162","NH","sandwich","30300201400000",121309,2022,2109613,0,297463,0,0,956624,665820,0,63680,0,15375,49745,1146933,47693,3131296,573510,3802157,0,0,0,4375667,"3367780","town of sandwich",61,"33","003",NA,"67780",0,"A","sandwich town","New Hampshire",1471
"6163","MI","fraser","23205000400000",78718,2022,79707552,165000,3635919,0,18736533,0,27705527,0,28226264,0,907594,11456483,1353753,0,15967001,9919561,18857676,0,0,0,28777237,"2630420","city of fraser",162,"26","000","30420","00000",0,"A","fraser city","Michigan",14727
"6164","MO","wentzville","26209200600000",51233,2022,104521716,18442242,24188719,0,0,5937530,3825719,0,465280,0,2037226,29029879,10029,12441803,44886600,11062619,75305692,0,0,0,86368311,"2978442","city of wentzville",162,"29","000","78442","00000",0,"A","wentzville city","Missouri",44571
"6165","NH","epping","30300801000000",121442,2022,34904818,8597315,9972020,0,0,6230000,7285133,0,1156396,0,337937,5201385,41406,1309857,6404786,1976306,10981128,0,0,0,12957434,"3324660","town of epping",61,"33","015",NA,"24660",0,"A","epping town","New Hampshire",7129
"6166","ME","gorham","20300300900000",33897,2022,50292125,31537262,8729805,0,0,0,213300,135350,6816762,0,1233505,6507714,30995898,563500,42229950,6035101,74261961,0,0,0,80297062,"2328240","town of gorham",61,"23","005",NA,"28240",0,"A","gorham town","Maine",18343
"6167","IN","gregg township","15305500700000",113213,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1829988","township of gregg",61,"18","109",NA,"29988",0,"A","gregg township","Indiana",2961
"6168","AR","cotton plant","04207400200000",96078,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716542,8826,707716,0,0,0,716542,"0515550","city of cotton plant",162,"05","000","15550","00000",0,"A","cotton plant city","Arkansas",525
"6169","AR","black springs","04204990100000",101735,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0506730","town of black springs",162,"05","000","06730","00000",0,"A","black springs town","Arkansas",91
"6170","AR","cammack","04206000200000",96052,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0510780","city of cammack village",162,"05","000","10780","00000",0,"A","cammack village city","Arkansas",779
"6171","AR","decatur","04200400300000",59580,2022,0,0,0,0,0,368813,0,0,0,0,0,0,0,0,2235804,238985,1996819,0,0,0,2235804,"0517740","city of decatur",162,"05","000","17740","00000",0,"A","decatur city","Arkansas",1779
"6172","AR","diaz","04203450100000",96093,2022,0,0,0,0,0,21073,0,0,0,0,0,0,0,0,792861,180234,612627,0,0,0,792861,"0518940","city of diaz",162,"05","000","18940","00000",0,"A","diaz city","Arkansas",1223
"6173","AR","donaldson","04203020100000",96095,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114727,62126,52601,0,0,0,114727,"0519450","town of donaldson",162,"05","000","19450","00000",0,"A","donaldson town","Arkansas",277
"6174","AR","egypt","04201640100000",110939,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60452,-3713,64165,0,0,0,60452,"0520920","town of egypt",162,"05","000","20920","00000",0,"A","egypt town","Arkansas",113
"6175","AR","gentry","04200400600000",96121,2022,297,5280000,297,0,0,0,905045,0,0,0,0,0,0,0,5653080,1496389,4156691,0,0,0,5653080,"0526290","city of gentry",162,"05","000","26290","00000",0,"A","gentry city","Arkansas",3795
"6176","AR","fisher","04205600100000",101760,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110501,29633,80868,0,0,0,110501,"0523800","city of fisher",162,"05","000","23800","00000",0,"A","fisher city","Arkansas",179
"6177","AR","hazen","04205900400000",96146,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512037,405969,1106068,0,0,0,1512037,"0530940","city of hazen",162,"05","000","30940","00000",0,"A","hazen city","Arkansas",1476
"6178","AR","horseshoe lake","04201840100000",96155,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93335,-10800,104135,0,0,0,93335,"0533375","town of horseshoe lake",162,"05","000","33375","00000",0,"A","horseshoe lake town","Arkansas",263
"6179","AR","okolona","04201000400000",96234,2022,0,0,0,0,0,4077,0,0,0,0,0,0,0,0,41936,-8262,50198,0,0,0,41936,"0551530","town of okolona",162,"05","000","51530","00000",0,"A","okolona town","Arkansas",99
"6180","AR","perryville","04205300700000",96246,2022,0,403132,0,0,0,0,0,0,0,0,0,0,0,0,756286,123136,633150,0,0,0,756286,"0554710","city of perryville",162,"05","000","54710","00000",0,"A","perryville city","Arkansas",1374
"6181","AR","portland","04200200600000",96252,2022,0,0,0,0,0,151745,0,0,0,0,0,0,0,0,511230,131847,379383,0,0,0,511230,"0556750","city of portland",162,"05","000","56750","00000",0,"A","portland city","Arkansas",323
"6182","AR","tollette","04203190100000",96291,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88765,-9040,97805,0,0,0,88765,"0569500","town of tollette",162,"05","000","69500","00000",0,"A","tollette town","Arkansas",190
"6183","AR","tyronza","04205600600000",101825,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543172,74238,468934,0,0,0,543172,"0570700","city of tyronza",162,"05","000","70700","00000",0,"A","tyronza city","Arkansas",718
"6184","AR","horseshoe bend","04203380100000",99277,2022,908569,0,201989,0,690123,0,0,0,0,0,16457,943791,276114,59624,1045361,433661,1891229,0,0,0,2324890,"0533370","city of horseshoe bend",162,"05","000","33370","00000",0,"A","horseshoe bend city","Arkansas",2432
"6185","AR","sherwood","04206000600000",96275,2022,7676574,17205000,7676574,0,0,0,11059725,139173,0,0,1429656,0,0,0,53021113,-4189880,57210993,0,0,0,53021113,"0563800","city of sherwood",162,"05","000","63800","00000",0,"A","sherwood city","Arkansas",32756
"6186","AR","farmington","04207200200000",101758,2022,1602961,5843537,1602961,0,0,0,5424886,0,0,0,581565,0,0,0,9862294,2212199,7650095,0,0,0,9862294,"0523170","city of farmington",162,"05","000","23170","00000",0,"A","farmington city","Arkansas",7584
"6187","AR","england","04204300500000",110974,2022,166810,100000,166810,0,0,61185,1187210,0,0,0,27984,0,0,0,3027650,33864,2993786,0,0,0,3027650,"0521730","city of england",162,"05","000","21730","00000",0,"A","england city","Arkansas",2477
"6188","IN","lapel","15204800900000",189555,2022,0,10829898,0,0,0,0,0,0,0,0,0,0,0,0,7056050,5725,7050325,0,0,0,7056050,"1842228","town of lapel",162,"18","000","42228","00000",0,"A","lapel town","Indiana",2332
"6189","AR","bentonville","04200400100000",31656,2022,173758260,80052747,35801090,0,0,0,45337754,3557006,8001845,0,3044027,138453077,10855151,29335889,92650935,80032967,191262085,0,0,0,271295052,"0505320","city of bentonville",162,"05","000","05320","00000",0,"A","bentonville city","Arkansas",54210
"6190","IN","portage","15206450100000",196726,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1861092","city of portage",162,"18","000","61092","00000",0,"A","portage city","Indiana",37929
"6191","IN","clark township","15306200200000",113147,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1812808","township of clark",61,"18","123",NA,"12808",0,"A","clark township","Indiana",1062
"6192","IN","luce township","15307400800000",113268,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1845216","township of luce",61,"18","147",NA,"45216",0,"A","luce township","Indiana",2379
"6193","IN","jonesville","15200300600000",112544,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1838916","town of jonesville",162,"18","000","38916","00000",0,"A","jonesville town","Indiana",177
"6194","IN","logansport","15200900200000",170608,2022,0,52356198,0,0,0,0,0,0,0,0,0,0,0,0,116520024,5103632,111416392,0,0,0,116520024,"1844658","city of logansport",162,"18","000","44658","00000",0,"A","logansport city","Indiana",18380
"6195","IL","rolling meadows","14201608500000",73773,2022,118494474,17358723,6360811,0,1639647,0,84307574,0,5154652,0,3673067,19804163,89288,2005433,39017422,9545968,51370338,11128123,39234,0,60916306,"1765338","city of rolling meadows",162,"17","000","65338","00000",0,"A","rolling meadows city","Illinois",24194
"6196","OH","blue ash","36203100400000",82609,2022,60990207,32686306,3157881,0,392732,0,20090243,0,2782656,1537699,1880389,5898883,3175412,5264426,53544458,20973107,46910072,3555154,261298,0,67883179,"3907300","city of blue ash",162,"39","000","07300","00000",0,"A","blue ash city","Ohio",13396
