"","state.abb","name","government_id","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geo_id","name_midfile","sumlev","state","county","place","cousub","concit","funcstat","census_name","state.name","population","Median_Household_Income_2021"
"4197","ID","twin falls","13204200800000",47893,2021,52184669,37563989,12013561,0,0,0,0,11817979,0,0,2607119,38119982,17286215,8837954,20087866,19657593,64674424,0,0,0,84332017,"1682810","city of twin falls",162,"16","000","82810","00000",0,"A","twin falls city","Idaho",51811,NA
"4198","ID","burley","13201600200000",111648,2021,15462070,13159080,1826133,0,0,262448,0,2246573,0,0,214409,22872188,12200,2309620,6505652,5562989,26136671,0,0,0,31699660,"1611260","city of burley",162,"16","000","11260","00000",0,"A","burley city","Idaho",11716,NA
"4199","ID","weiser","13204400300000",96583,2021,8441959,7049581,1261815,0,0,0,0,56880,0,0,130563,6932812,237700,687233,3295246,1910627,9242364,0,0,0,11152991,"1686140","city of weiser",162,"16","000","86140","00000",0,"A","weiser city","Idaho",5631,NA
"4200","ID","caldwell","13201400100000",41199,2021,18806705,0,16592700,0,0,0,141522,11867684,580495,0,1491988,46306135,7326083,29219141,32692336,52329068,63214627,0,0,0,115543695,"1612250","city of caldwell",162,"16","000","12250","00000",0,"A","caldwell city","Idaho",60077,NA
"4201","ID","eden","13202700100000",111688,2021,3580,0,3580,0,0,0,0,0,0,0,0,101775,0,3043875,155118,92278,3208490,0,0,0,3300768,"1624310","city of eden",162,"16","000","24310","00000",0,"A","eden city","Idaho",394,NA
"4202","ID","firth","13200600500000",111611,2021,2308562,0,351562,0,1957000,0,0,2036,0,0,0,261412,2870943,0,194434,2790876,535913,0,0,0,3326789,"1627910","city of firth",162,"16","000","27910","00000",0,"A","firth city","Idaho",519,NA
"4203","ID","deary","13202900200000",111703,2021,2113990,1812896,300413,0,0,0,0,2654,0,0,681,463011,0,551587,405965,841573,578990,0,0,0,1420563,"1620890","city of deary",162,"16","000","20890","00000",0,"A","deary city","Idaho",503,NA
"4204","ID","eagle","13200180100000",111595,2021,7992080,814169,5827711,0,1115023,0,0,68036,0,0,235177,7865759,58354,3624824,17257657,13882428,14924166,0,0,0,28806594,"1623410","city of eagle",162,"16","000","23410","00000",0,"A","eagle city","Idaho",30378,NA
"4205","ID","heyburn","13203400200000",111719,2021,13506190,5620676,1477514,0,0,6408000,0,30755,0,0,0,7325834,1308964,488320,2347664,3415936,8054846,0,0,0,11470782,"1637360","city of heyburn",162,"16","000","37360","00000",0,"A","heyburn city","Idaho",3693,NA
"4206","ID","iona","13201000300000",100149,2021,3462422,0,141968,0,3316134,0,0,4041,0,0,4320,869293,259118,0,1373173,1145368,1356216,0,0,0,2501584,"1640420","city of iona",162,"16","000","40420","00000",0,"A","iona city","Idaho",2712,NA
"4207","ID","lewiston","13203500300000",32692,2021,34587080,26252580,5921006,0,0,0,0,19105179,0,0,2413493,29239525,8268556,1392504,27952597,25340347,41512835,0,0,0,66853182,"1646540","city of lewiston",162,"16","000","46540","00000",0,"A","lewiston city","Idaho",34204,NA
"4208","KY","central city","18208900100000",116111,2021,44269227,29161000,297870,0,0,5235117,6876771,0,2164895,0,345207,5152633,1174393,1962065,2954441,1983593,9259939,0,0,0,11243532,"2113978","city of central",162,"21","000","13978","00000",0,"A","central city city","Kentucky",5822,NA
"4209","ID","meridian","13200100400000",111593,2021,24539364,0,10742736,0,0,0,0,786059,0,0,3533084,46423361,29707203,22309454,47260613,49843232,95857399,0,0,0,145700631,"1652120","city of meridian",162,"16","000","52120","00000",0,"A","meridian city","Idaho",117713,88088
"4210","KY","auburn","18207100200000",116077,2021,8184458,1204000,1428163,0,0,42800,1138139,0,358196,0,32446,982283,35145,1594462,1104725,1371144,2345471,0,0,0,3716615,"2102638","city of auburn",162,"21","000","02638","00000",0,"A","auburn city","Kentucky",1592,NA
"4211","KY","independence","18205900900000",116046,2021,18796784,1775000,708673,0,0,0,12280678,0,3783400,0,249033,89156,2660097,0,9749290,1766786,10731757,0,0,0,12498543,"2139142","city of independence",162,"21","000","39142","00000",0,"A","independence city","Kentucky",28687,NA
"4212","KY","jackson","18201300100000",50529,2021,12550064,615000,607066,5128280,0,1304557,3624956,0,1140896,0,197039,2675165,381008,798369,3158765,698196,6315111,0,0,0,7013307,"2139952","city of jackson",162,"21","000","39952","00000",0,"A","jackson city","Kentucky",2239,NA
"4213","KY","jamestown","18210400100000",116151,2021,13502772,4420000,385691,0,4381361,0,3284641,0,1031079,0,0,3201244,155835,956996,1139229,136229,5317075,0,0,0,5453304,"2140114","city of jamestown",162,"21","000","40114","00000",0,"A","jamestown city","Kentucky",1859,NA
"4214","KY","winchester","18202500100000",93325,2021,46940274,0,615090,1173643,0,0,34308597,0,10090991,0,751953,1449768,2788459,185042,18015294,-1751835,24190398,0,0,0,22438563,"2183676","city of winchester",162,"21","000","83676","00000",0,"A","winchester city","Kentucky",19149,NA
"4215","KY","maysville","18208100200000",33601,2021,44961727,0,1729095,290791,0,13542519,22651776,0,6747546,0,0,6385686,958135,848590,11871674,-911446,20975531,0,0,0,20064085,"2151024","city of maysville",162,"21","000","51024","00000",0,"A","maysville city","Kentucky",8871,NA
"4216","KY","russell","18204500500000",1266592,2021,12258252,5000,2275,0,0,1577270,7975889,0,2468230,0,174189,2105003,488646,774844,3440508,-94603,6903604,0,0,0,6809001,"2167458","city of russell",162,"21","000","67458","00000",0,"A","russell city","Kentucky",3747,NA
"4217","KY","morganfield","18211300100000",58658,2021,16192444,0,539886,0,5233532,20104,7738432,0,2428248,0,232243,6780902,393212,853090,2136491,919565,9244130,0,0,0,10163695,"2153472","city of morganfield",162,"21","000","53472","00000",0,"A","morganfield city","Kentucky",3257,NA
"4218","KY","paducah","18207300100000",196801,2021,145355049,34831438,5348199,0,0,6063429,72763400,0,21838484,0,2447599,7252754,7154604,1662014,42603579,-2376578,61049529,0,0,0,58672951,"2158836","city of paducah",162,"21","000","58836","00000",0,"A","paducah city","Kentucky",27119,NA
"4219","KY","mount sterling","18208700100000",116107,2021,24464577,0,1996560,0,4807078,0,13233673,0,4115117,0,312149,6786694,969810,863587,8282754,1331474,15571371,0,0,0,16902845,"2154084","city of mount sterling",162,"21","000","54084","00000",0,"A","mount sterling city","Kentucky",7551,NA
"4220","KY","lawrenceburg","18200300100000",58952,2021,27392845,8885000,642568,300000,0,4187257,9995657,0,3115520,0,266843,7537331,2039700,703794,3531734,2316866,11495693,0,0,0,13812559,"2144146","city of lawrenceburg",162,"21","000","44146","00000",0,"A","lawrenceburg city","Kentucky",11727,NA
"4221","KY","paintsville","18205800100000",47926,2021,48111882,20710634,2473829,71168,7722307,0,12943139,0,4073664,0,117141,11941827,408451,1064466,5045321,630658,17829407,0,0,0,18460065,"2158962","city of paintsville",162,"21","000","58962","00000",0,"A","paintsville city","Kentucky",4322,NA
"4222","KY","pikeville","18209800400000",33604,2021,48336007,26072241,1204954,758380,0,0,15053086,0,4685612,0,561734,9016833,523237,1134677,25404702,5447846,30631603,0,0,0,36079449,"2160852","city of pikeville",162,"21","000","60852","00000",0,"A","pikeville city","Kentucky",7755,NA
"4223","KY","richmond","18207600200000",56701,2021,140863323,11006893,4132540,0,0,44440406,58558380,0,18224169,0,4500935,24041642,6455809,592641,31775189,2135676,60729605,0,0,0,62865281,"2165226","city of richmond",162,"21","000","65226","00000",0,"A","richmond city","Kentucky",34594,NA
"4224","KY","versailles","18212000200000",116184,2021,74950922,46187719,1960621,0,0,0,20138358,0,6225199,0,439025,7504486,2942052,173090,8943271,-2488872,22051771,0,0,0,19562899,"2179482","city of versailles",162,"21","000","79482","00000",0,"A","versailles city","Kentucky",10351,NA
"4225","KY","newport","18201900900000",93321,2021,80928140,26711007,2243900,0,0,2584132,36719062,0,10887990,0,1782049,3453163,2309897,915303,18635727,-1604585,26918675,0,0,0,25314090,"2155884","city of newport",162,"21","000","55884","00000",0,"A","newport city","Kentucky",14161,NA
"4226","KY","murray","18201800300000",33588,2021,109216660,0,3583697,0,62372602,1973844,30819865,0,9552405,0,914248,24385197,2804995,1428000,11485512,5788033,34315671,0,0,0,40103704,"2154642","city of murray",162,"21","000","54642","00000",0,"A","murray city","Kentucky",17305,NA
"4227","KY","lancaster","18204000100000",115905,2021,20470658,7889417,2699053,0,3353982,1204179,4058425,0,1265602,0,0,2996088,298352,2266688,1646067,1392680,5814515,0,0,0,7207195,"2143840","city of lancaster",162,"21","000","43840","00000",0,"A","lancaster city","Kentucky",3901,NA
"4228","KY","jeffersontown","18205601100000",100166,2021,45946946,0,1483183,0,0,0,31746078,0,9810279,0,2907406,1707143,1120704,260824,24907578,-115700,28111949,0,0,0,27996249,"2140222","city of jeffersontown",162,"21","000","40222","00000",0,"A","jeffersontown city","Kentucky",28929,NA
"4229","KY","jeffersontown","18205601100000",100166,2021,45946946,0,1483183,0,0,0,31746078,0,9810279,0,2907406,1707143,1120704,260824,24907578,-115700,28111949,0,0,0,27996249,"2140222","city of jeffersontown",172,"21","000","40222","00000",48003,"A","jeffersontown city","Kentucky",28929,NA
"4230","KY","somerset","18210000500000",96875,2021,116402936,40688824,3718458,0,8285251,172003,48520335,0,15018065,0,0,30361080,3329084,3153392,11963249,-5983317,54790122,0,0,0,48806805,"2171688","city of somerset",162,"21","000","71688","00000",0,"A","somerset city","Kentucky",11921,NA
"4231","KY","bowling green","18211400100000",74838,2021,254737370,96063190,6035368,0,0,3970596,110845575,1586767,34240768,0,2149670,3446742,16190796,16335912,82847126,6635783,112184793,0,0,0,118820576,"2108902","city of bowling green",162,"21","000","08902","00000",0,"A","bowling green city","Kentucky",72298,43443
"4232","MD","cumberland","21200100200000",33977,2021,92107807,53377821,11274099,0,0,580212,19991882,0,1269700,0,5599453,21815658,7218270,1709895,15667862,4205223,42206462,0,0,0,46411685,"2421325","city of cumberland",162,"24","000","21325","00000",0,"A","cumberland city","Maryland",19081,NA
"4233","MI","coopersville","23207000100000",78290,2021,7223922,5306000,836579,0,0,0,994680,0,0,0,0,5846763,778699,1922899,2755466,2307045,8996782,0,0,0,11303827,"2618020","city of coopersville",162,"26","000","18020","00000",0,"A","coopersville city","Michigan",4827,NA
"4234","MI","east jordan","23201500400000",34295,2021,6216983,3370000,214790,0,555434,0,1978423,0,0,0,98336,1818069,719856,513,1035219,-370373,3944030,0,0,0,3573657,"2624020","city of east jordan",162,"26","000","24020","00000",0,"A","east jordan city","Michigan",2244,NA
"4235","MI","fraser","23205000400000",78718,2021,89727190,305000,2001476,379195,0,20143613,28958982,0,36887137,0,979281,12107022,2153176,0,16064520,10540534,19784184,0,0,0,30324718,"2630420","city of fraser",162,"26","000","30420","00000",0,"A","fraser city","Michigan",14727,NA
"4236","MI","houghton","23203100400000",34300,2021,18379694,14528271,1097873,0,346000,0,806605,0,1012027,0,588918,4516919,3198548,1687278,2921724,-178054,12502523,0,0,0,12324469,"2639360","city of houghton",162,"26","000","39360","00000",0,"A","houghton city","Michigan",8387,NA
"4237","MI","madison heights","23206301700000",79586,2021,66980419,14202857,7085887,0,0,0,40975428,0,1385684,2496641,2785580,14050644,6591273,49968,30558281,38878080,12372086,0,0,0,51250166,"2650560","city of madison heights",162,"26","000","50560","00000",0,"A","madison heights city","Michigan",28463,NA
"4238","MI","newaygo","23206200300000",103063,2021,7571624,7282000,205870,0,0,0,0,0,0,0,83754,1641502,377177,1358686,1284100,873886,3787579,0,0,0,4661465,"2657080","city of newaygo",162,"26","000","57080","00000",0,"A","newaygo city","Michigan",2471,NA
"4239","MI","southgate","23208250100000",47615,2021,153388938,16589753,3964078,4914,0,0,34914133,0,95566445,0,2279615,12316829,5379378,134186,23116290,2222631,38724052,0,0,0,40946683,"2674960","city of southgate",162,"26","000","74960","00000",0,"A","southgate city","Michigan",30019,NA
"4240","MI","swartz creek","23202550200000",80876,2021,6988735,4125000,1308459,0,0,0,392105,0,1099224,0,63947,3926615,747080,686737,3461054,1181895,7639591,0,0,0,8821486,"2677700","city of swartz creek",162,"26","000","77700","00000",0,"A","swartz creek city","Michigan",5897,NA
"4241","MI","roseville","23205001100000",34305,2021,141979248,3250968,14938482,0,3646994,0,50680722,0,63694524,0,3367558,24454568,12137762,2393347,35591825,13513396,61064106,0,0,0,74577502,"2669800","city of roseville",162,"26","000","69800","00000",0,"A","roseville city","Michigan",47720,NA
"4242","MI","adrian","23204600200000",47199,2021,38499148,13363245,494816,0,0,0,23997794,0,0,0,643293,12989842,2118078,2513191,11550141,2269418,26901834,0,0,0,29171252,"2600440","city of adrian",162,"26","000","00440","00000",0,"A","adrian city","Michigan",20645,NA
"4243","MI","battle creek","23201300300000",34294,2021,245918116,44539384,27488238,0,0,8620963,94860063,0,64895599,0,4236527,43655647,31059747,0,39904748,4959802,109660340,0,0,0,114620142,"2605920","city of battle creek",162,"26","000","05920","00000",0,"A","battle creek city","Michigan",52709,NA
"4244","MI","grand haven","23207000200000",64915,2021,75719699,14243548,5643284,897571,0,13291700,28081363,0,5405123,0,1409079,44310088,3338346,1362475,12325315,1117128,60219096,0,0,0,61336224,"2633340","city of grand haven",162,"26","000","33340","00000",0,"A","grand haven city","Michigan",11014,NA
"4245","MI","bay city","23200900200000",90745,2021,134095358,18520621,28201455,0,645480,11032783,21395110,0,46427059,0,4133422,66283713,10997888,106143,20877452,17298873,80966323,0,0,0,98265196,"2606020","city of bay city",162,"26","000","06020","00000",0,"A","bay city city","Michigan",32660,NA
"4246","MI","beaverton","23202600100000",77717,2021,5234599,4775000,257888,0,0,0,0,0,0,0,81089,1016637,3214403,0,797463,2230925,2797578,0,0,0,5028503,"2606660","city of beaverton",162,"26","000","06660","00000",0,"A","beaverton city","Michigan",1145,NA
"4247","MI","benton harbor","23201100200000",64909,2021,47027473,0,10387127,0,0,19125566,17123474,0,0,0,268547,5060467,3969881,384000,5117317,-250883,14782548,0,0,0,14531665,"2607520","city of benton harbor",162,"26","000","07520","00000",0,"A","benton harbor city","Michigan",9102,NA
"4248","MI","birmingham","23206300300000",77819,2021,30461305,12061585,9545184,0,0,0,4070939,0,2279681,0,0,23262175,3312356,586945,36415251,14702304,48874423,0,0,0,63576727,"2608640","city of birmingham",162,"26","000","08640","00000",0,"A","birmingham city","Michigan",21817,NA
"4249","MI","sault ste marie","23201700200000",80575,2021,58727182,27733135,2234573,0,825674,0,26939103,0,0,0,994697,10787977,5376476,2003477,9668782,2071636,25765076,0,0,0,27836712,"2671740","city of sault ste marie",162,"26","000","71740","00000",0,"A","sault ste marie city","Michigan",13337,NA
"4250","MI","burton","23202590100000",46530,2021,61446355,3192234,4088101,809133,22834214,0,27325239,0,2626724,0,570710,16558178,5854048,1266660,13225304,8774209,28129981,0,0,0,36904190,"2612060","city of burton",162,"26","000","12060","00000",0,"A","burton city","Michigan",29706,NA
"4251","MI","croswell","23207600400000",78324,2021,11832751,4984000,634608,8640,0,0,4731572,0,1088927,0,385004,6789932,1123637,3409000,1511824,4557939,8276454,0,0,0,12834393,"2618920","city of croswell",162,"26","000","18920","00000",0,"A","croswell city","Michigan",2320,NA
"4252","MI","escanaba","23202100100000",78588,2021,32683858,13130513,4896625,0,0,0,13458763,0,0,0,1197957,22560232,2700038,61540,7961004,4964145,28318669,0,0,0,33282814,"2626360","city of escanaba",162,"26","000","26360","00000",0,"A","escanaba city","Michigan",12420,NA
"4253","MI","farmington hills","23206390100000",34311,2021,125187255,64995277,28145340,0,0,0,25804703,0,0,20484443,5957935,45987372,20001832,2083715,74459084,33162941,109369062,0,0,0,142532003,"2627440","city of farmington hills",162,"26","000","27440","00000",0,"A","farmington hills city","Michigan",84004,95960
"4254","MI","fennville","23200300300000",78637,2021,3464785,2841947,265398,0,0,0,0,0,0,0,32856,723427,210676,178198,673820,216671,1569450,0,0,0,1786121,"2627740","city of fennville",162,"26","000","27740","00000",0,"A","fennville city","Michigan",1743,NA
"4255","MI","ferndale","23206300800000",78642,2021,85324849,49662783,6087898,0,0,0,0,12962975,27549371,0,1293311,19003317,5745694,1132032,18937934,2371235,42447742,0,0,0,44818977,"2627880","city of ferndale",162,"26","000","27880","00000",0,"A","ferndale city","Michigan",19184,NA
"4256","MI","hamtramck","23208201400000",52192,2021,76129535,5257091,4139651,0,0,666423,57306974,0,6762607,0,1910222,11225673,1368207,0,17174955,2892515,26876320,0,0,0,29768835,"2636280","city of hamtramck",162,"26","000","36280","00000",0,"A","hamtramck city","Michigan",28433,NA
"4257","MI","hancock","23203100300000",64911,2021,14943312,11329264,662743,0,0,1010560,1940745,0,0,0,0,4112602,666854,1090077,3743442,565009,9047966,0,0,0,9612975,"2636300","city of hancock",162,"26","000","36300","00000",0,"A","hancock city","Michigan",4494,NA
"4258","MI","hastings","23200800200000",79012,2021,27356317,0,516858,0,8093878,0,9594498,0,8546572,0,222567,4145719,2889410,110211,3990281,1579927,9555694,0,0,0,11135621,"2637120","city of hastings",162,"26","000","37120","00000",0,"A","hastings city","Michigan",7512,NA
